key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,43,0,角色编号
Name,str,九,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,5,0,角色职业为近卫
Race,int,39,0,角色种族为斐迪亚
Nation,int,511,0,角色势力为整合运动
Birthplace,int,17,0,角色出身地为炎
Hp,int,1999,0,角色初始体力
Mp,int,1999,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,Only-1,1,角色信物
Introduce_1,str,九，原隶属龙门近卫局，离开近卫局后担任陈的线人，后加入整合运动。切城事件结束后成为整合运动残党的领袖。,1,角色介绍
A|41,int,4,0,角色指挥技能为4
A|42,int,3,0,角色战斗技能为3
E|87,int,200,0,角色指挥经验为200
E|81,int,150,0,角色战斗经验为150
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|124,int,1,0,角色有巨乳素质
T|128,int,1,0,角色有巨臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
T|150,int,1,0,角色有源石病感染者素质
C|0,str,白色兜帽披风（战损）,1,角色帽子为白色兜帽披风（战损）
C|5,str,白色短袖上衣,1,角色上衣为白色短袖上衣
C|7,str,黑色手套,1,角色手套为黑色手套
C|8,str,白色长裙（战损）,1,角色下衣为白色长裙（战损）
C|10,str,黑色连裤袜,1,角色袜子为黑色连裤袜
C|11,str,运动鞋,1,角色鞋子为运动鞋
C|13-0,str,脚环,1,角色附属物为脚环
C|13-1,str,白色袖套,1,角色附属物为白色袖套
