key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1039,0,角色编号
Name,str,西尔维娅,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,8,0,角色职业为特种
Race,int,19,0,角色种族为黎博利
Nation,int,41,0,角色势力为哥伦比亚
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一枚镶嵌碎钻的戒指,1,角色信物
Introduce_1,str,达维镇的银行职员，前前任镇长的女儿。自身对数字异常敏感而成绩优异，因此考上全哥伦比亚最好的金融系，毕业后却回到了达维镇成为一名普普通通的职员。由于银行与达维镇居民敏感而尖锐的关系而在镇民中受尽脸色，依靠着戒指麻木度日。之后离开了达维镇接应海伦娜，跟杰西卡等人一起在拓荒地生活。,1,角色介绍
A|45,int,2,0,角色学识技能为2
E|82,int,100,0,角色学识经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|132,int,1,0,角色有长足素质
C|3,str,蓝色领带,1,蓝色领带
C|5-1,str,白色衬衫,1,白色衬衫
C|5-2,str,黑色西装背心,1,黑色西装背心
C|7,str,镶钻戒指,1,镶钻戒指
C|8,str,黑色包臀短裙,1,黑色包臀短裙
C|10,str,黑色连裤袜,1,黑色连裤袜
C|11,str,黑色职业高跟鞋,1,黑色职业高跟鞋
