key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,385,0,干员编号：385
Name,str,清流,1,姓名：清流
Sex,int,1,0,性别：女
Profession,int,3,0,职业：医疗
Race,int,34,0,种族：阿戈尔
Nation,int,11,0,势力：炎
Birthplace,int,17,0,出生地：炎
Hp,int,1500,0,初始体力：1500
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,一小瓶家乡的清泉，可以作为装饰佩戴。将它带在身上，清流很乐意与你分享她的故乡。,1,信物
Introduce_1,str,干员清流，一直从事河道清理相关工作，拥有极为丰富的净水经验。经本人主动联络，现已通过评审，与罗德岛签订合约。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|113,int,1,0,兽尾
T|122,int,1,0,贫乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,1,0,指挥技能level:1
A|42,int,1,0,战斗技能level:1
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
