key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,4031,0,角色编号
Name,str,复奏,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,4,0,角色职业为术师
Race,int,16,0,角色种族为卡普里尼
Nation,int,161,0,角色势力为叙拉古
Birthplace,int,8,0,角色出身地为莱塔尼亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,一张手绘的乐团工作人员通行证。复奏郑重其事地将它交给你，并承诺你，凭借此证，你可以免费欣赏乐团的所有演出。,1,角色信物
Introduce_1,str,复奏，新沃尔西尼知名乐团的经理人，在观察到新沃尔西尼的诸多权力人物都与罗德岛有千丝万缕的关系后，主动联系罗德岛寻求商业合作，以期扩大乐团的知名度。基于本人的意愿，也会参与一部分外勤任务。,1,角色介绍
A|40,int,4,0,角色话术技能为4
A|41,int,3,0,角色指挥技能为3
A|44,int,4,0,角色音乐技能为4
A|45,int,2,0,角色学识技能为2
E|85,int,100,0,角色音乐经验为100
T|0,int,1,0,角色有阴道处女素质
T|1,int,1,0,角色有肛门处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|150,int,1,0,角色有源石病感染者素质
T|124,int,1,0,角色有巨乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|0,str,黑色蝴蝶结发饰,1,角色帽子为黑色蝴蝶结发饰
C|3,str,亮蓝色领带,1,角色脖饰为亮蓝色领带
C|5-0,str,深绿色毛领大衣,1,角色上衣为深绿色毛领大衣
C|5-1,str,白色花边衬衫,1,角色上衣为白色花边衬衫
C|8,str,棕色百褶短裙,1,角色下衣为棕色百褶短裙
C|10-0,str,黑色长筒丝袜,1,角色袜子为黑色长筒丝袜
C|10-1,str,皮质战术腿环,1,角色袜子为皮质战术腿环
C|11,str,金属装饰高跟鞋,1,角色鞋子为金属装饰高跟鞋
C|12,str,长柄法杖,1,角色武器为长柄法杖
C|13,str,幽灵玩偶挂饰,1,角色附属物为幽灵玩偶挂饰
