key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,1333,0,角色编号
Name,str,娜汀,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,5,0,角色职业为近卫
Race,int,25,0,角色种族为萨卡兹
Nation,int,61,0,角色势力为卡兹戴尔
Birthplace,int,6,0,角色出身地为卡兹戴尔
Hp,int,1500,0,角色初始体力
Mp,int,1500,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,斩首大刀,1,角色信物
Introduce_1,str,萨卡兹食腐者军官，军衔为一等旗尉。,1,角色介绍
A|42,int,3,0,角色战斗技能为3
E|81,int,200,0,角色战斗经验为200
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|112,int,1,0,角色有兽角素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
C|5,str,黑色无袖短上衣,1,角色上衣为黑色无袖短上衣
C|8,str,黑色露跨裤,1,角色下衣为黑色露跨裤
C|7,str,金属手套,1,角色手套为金属手套
C|11,str,高跟凉鞋,1,角色鞋子为高跟凉鞋
C|12,str,斩首大刀,1,角色武器为斩首大刀
C|6,str,绷带,1,角色胸衣为绷带
