key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,202,0,干员编号：202
Name,str,塞雷娅,1,姓名：塞雷娅
Sex,int,1,0,性别：女
Profession,int,6,0,职业：重装
Race,int,27,0,种族：瓦伊凡
Nation,int,42,0,势力：莱茵生命
Birthplace,int,4,0,出生地：哥伦比亚
Hp,int,2500,0,初始体力：2500
Mp,int,2500,0,初始气力：2500
Dormitory,str,无,1,无：无
Token,str,数张安保协防合同。其中几份已经盖上了灰色的钙质印章。,1,信物
Introduce_1,str,塞雷娅，前莱茵生命防卫科主任。于生命科学、微生物学、源石技艺等领域皆有建树，同时于歼灭战、要员保全、异常事态处理等任务中表现出强大实力。目前与罗德岛在科研等多个领域皆有合作，同时，正与罗德岛针对深入合作计划进行磋商。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|105,int,1,0,大姐姐
T|112,int,1,0,兽角
T|113,int,1,0,兽尾
T|124,int,1,0,巨乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
A|41,int,3,0,指挥技能level:3
A|42,int,4,0,战斗技能level:4
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
