key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0,str则为1),备注
AdvNpc,int,128,0,干员编号：128
Name,str,白面鸮,1,姓名：白面鸮
Sex,int,1,0,性别：女
Profession,int,3,0,职业：医疗
Race,int,19,0,种族：黎博利
Nation,int,42,0,势力：莱茵生命
Birthplace,int,4,0,出生地：哥伦比亚
Hp,int,1500,0,初始体力：1500
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,论证源石技艺如何识别与执行的工具书。大部分干员都读不懂。,1,信物
Introduce_1,str,......已在20593个搜索结果中，为您选择了相对精准的答案。干员白面鸮，前莱茵生命公司，数据维护专员。在医疗类源石技艺领域取得不菲成就，于医疗数据维护，常规医疗方案应用，多项目医疗行为等相关领域，拥有丰富经验。现于罗德岛担任医疗干员，亦就职于医疗部门，某临床实验小组，项目领头人：赫默医生。同时，为罗德岛提供若干项医疗项目的相关辅助工作。......,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|131,int,1,0,小足
T|150,int,1,0,源石病感染者
T|151,int,1,0,嗜睡
T|162,int,1,0,体表源石结晶
A|41,int,2,0,指挥技能level:2
A|42,int,2,0,战斗技能level:2
C|016,str,蓝白色蝴蝶结,0,蓝白色蝴蝶结
C|549,str,拉链长摆外套,0,拉链长摆外套
C|550,str,交叉绑带短连衣裙,0,交叉绑带短连衣裙
C|713,str,黑白色防护手套,0,黑白色防护手套
C|827,str,交叉绑带短连衣裙,0,交叉绑带短连衣裙
C|1013,str,黄色短袜,0,黄色短袜
C|1120,str,黑色无跟低筒皮靴,0,黑色无跟低筒皮靴
C|1251,str,源石法杖,0,源石法杖
