key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,487,0,角色编号
Name,str,莉泽洛特,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,6,0,角色职业为重装
Race,int,16,0,角色种族为卡普里尼
Nation,int,81,0,角色势力为莱塔尼亚
Birthplace,int,8,0,角色出身地为莱塔尼亚
Hp,int,2400,0,角色初始体力
Mp,int,2400,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,莉泽洛特亲手制作的小竖琴。\n\n和卡普里尼的角一样，都需要上好的油进行护理。,1,角色信物
Introduce_1,str,统治莱塔尼亚的双子女皇之一，洁白的裙摆，“永恒恩典”，“白色的绵羊”。\n\n莱塔尼亚最坚硬的盾。,1,角色介绍
A|35,int,2,0,角色施虐为2
A|70,int,3,0,角色指技为3
A|71,int,3,0,角色舌技为3
A|72,int,3,0,角色足技为3
A|34,int,1,0,角色露出为1
A|44,int,5,0,角色音乐技能为5
A|42,int,4,0,角色战斗技能为4
A|45,int,4,0,角色学识技能为4
A|49,int,3,0,角色绘画技能为3
A|5,int,1,0,角色Ａ感觉为1
E|81,int,1000,0,角色战斗经验为1000
E|85,int,1000,0,角色音乐经验为1000
E|91,int,500,0,角色绘画经验为500
E|80,int,500,0,角色对话经验为500
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|106,int,1,0,角色有熟女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|124,int,1,0,角色有巨乳素质
T|128,int,1,0,角色有巨臀素质
T|130,int,1,0,角色有肉腿素质
T|132,int,1,0,角色有长足素质
T|89,int,1,0,角色有Ｖ钝感素质
T|92,int,1,0,角色有Ａ敏感素质
T|83,int,1,0,角色有Ｂ钝感素质
T|229,int,1,0,角色有施虐狂素质
T|356,int,1,0,角色有灵活手指素质
T|357,int,1,0,角色有灵活舌头素质
T|227,int,1,0,角色有讨厌男性素质
T|352,int,1,0,角色有回复快素质
T|355,int,1,0,角色有千杯不醉素质
C|0,str,头冠,1,角色帽子为头冠
C|3,str,宝石项链套组,1,角色脖饰为宝石项链套组
C|5,str,高叉礼服,1,角色上衣为高叉礼服
C|7,str,礼服手套,1,角色手套为礼服手套
C|8,str,白仿羽褶边长裙,1,角色下衣为白仿羽褶边长裙
C|11,str,高跟鞋,1,角色鞋子为高跟鞋
C|13-0,str,红丝绸披风,1,角色附属物为红丝绸披风
C|13-1,str,折扇,1,角色附属物为折扇
