key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,78,0,干员编号
Name,str,塔露拉,1,姓名
Sex,int,1,0,女
Profession,int,5,0,近卫
Race,int,32,0,德拉克
Nation,int,511,0,整合运动
Birthplace,int,14,0,乌萨斯
Hp,int,2000,0,初始体力
Mp,int,2000,0,初始气力
Dormitory,str,无,1,初始宿舍
Token,str,暂无
Introduce_1,str,暂无,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,A处女
T|2,int,1,0,角色有尿道处女素质
T|3,int,1,0,角色有子宫处女素质
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|112,int,1,0,兽角
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|129,int,1,0,细腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
C|5-1,str,黑红双色披风,1,角色上衣为黑红双色披风
C|5-2,str,黑白双色带镶边的领袖制服,1,角色上衣为黑白双色带镶边的领袖制服
C|8,str,黑色短筒裙,1,角色下衣为黑色短筒裙
C|10,str,黑色短袜,1,角色袜子为黑色短袜
C|11,str,黑色精致短靴,1,角色鞋子为黑色精致短靴
C|13-1,str,黑色系带护膝,1,角色附属物为黑色系带护膝
C|13-2,str,腰带,1,角色附属物为腰带
