key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,402,0,干员编号：402
Name,str,图耶,1,姓名：图耶
Sex,int,1,0,性别：女
Profession,int,3,0,职业：医疗
Race,int,14,0,种族：丰蹄
Nation,int,151,0,势力：萨尔贡
Birthplace,int,11,0,出生地：萨尔贡
Hp,int,1500,0,初始体力：1500
Mp,int,1500,0,初始气力：1500
Dormitory,str,无,1,无：无
Token,str,一小瓶营养液。优秀医疗干员图耶手工调制，气味特殊，喝不喝、什么时候喝请谨慎判断。,1,信物
Introduce_1,str,前贸易公司员工，负责后勤技术研发及运输路线规划。因为一场货运途中的沙暴事故，不幸感染矿石病。经原公司介绍，来到罗德岛医疗部门供职，同时进行必要的矿石病治疗。,1,人物介绍_1
T|0,int,1,0,处女
T|1,int,1,0,Ａ处女
T|2,int,1,0,Ｕ处女
T|3,int,1,0,Ｗ处女
T|4,int,1,0,无接吻经验
T|104,int,1,0,少女
T|111,int,1,0,兽耳
T|113,int,1,0,兽尾
T|123,int,1,0,普乳
T|127,int,1,0,普臀
T|130,int,1,0,肉腿
T|132,int,1,0,长足
T|150,int,1,0,源石病感染者
T|162,int,1,0,体表源石结晶
A|41,int,3,0,指挥技能level:3
A|42,int,2,0,战斗技能level:2
C|5999,int,1,0,通用上衣
C|8999,int,1,0,通用下衣
