key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,56,0,角色编号
Name,str,特蕾西娅,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,8,0,角色职业为特种
Race,int,25,0,角色种族为萨卡兹
Nation,int,0,0,角色势力为罗德岛
Birthplace,int,6,0,角色出身地为卡兹戴尔
Hp,int,1700,0,角色初始体力
Mp,int,1200,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,巴别塔的创立者，特蕾西娅。一段来自过去的回响，承载着通往未来的爱与希望。,1,角色信物
Introduce_1,str,特蕾西娅，卡兹戴尔移动城市的建立者，卡兹戴尔军事委员会创始人之一，巴别塔组织的创立者，曾是卡兹戴尔的最高领袖。执政期间，她致力于推进医疗、教育、城市基础建设等事业，多次带领萨卡兹击退了外敌的入侵，并且在外交工作中颇有建树。,1,角色介绍
TextColor,str,#FBCED7,1,角色字体颜色为#FBCED7
A|32,int,1,0,角色亲密为1
A|45,int,1,0,角色学识技能为1
A|70,int,1,0,角色指技为1
A|46,int,1,0,角色医术技能为1
A|40,int,6,0,角色话术技能为6
A|49,int,1,0,角色绘画技能为1
A|47,int,1,0,角色农业技能为1
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|112,int,1,0,角色有兽角素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
T|150,int,1,0,角色有源石病感染者素质
T|356,int,1,0,角色有灵活手指素质
T|275,int,1,0,角色有热情素质
C|5-0,str,透明雪纺高领长袖衬衣,1,角色上衣为透明雪纺高领长袖衬衣
C|5-1,str,一字领白色大摆连衣长裙,1,角色上衣为一字领白色大摆连衣长裙
C|7,str,抑制戒指,1,角色手套为抑制戒指
C|8,str,一字领白色大摆连衣长裙,1,角色下衣为一字领白色大摆连衣长裙
C|10,str,黑色连裤袜,1,角色袜子为黑色连裤袜
C|11,str,黑色高跟鞋,1,角色鞋子为黑色高跟鞋
C|13,str,文明的存续,1,角色附属物为文明的存续
