key,type,value,get_text,info
键,类型,值,多语言化处理(前面的类型里int则为0，str则为1),备注
AdvNpc,int,893,0,角色编号
Name,str,雅拉,1,角色姓名
Sex,int,1,0,角色性别
Profession,int,7,0,角色职业为辅助
Race,int,13,0,角色种族为菲林
Nation,int,42,0,角色势力为莱茵生命
Birthplace,int,4,0,角色出身地为哥伦比亚
Hp,int,1500,0,角色初始体力
Mp,int,1000,0,角色初始气力
Dormitory,str,无,1,角色初始宿舍
Token,str,演员的奖杯,1,角色信物
Introduce_1,str,莱茵生命人力资源科主任，前蓝卡坞著名演员玛丽安娜·布莱克，前梅兰德基金会特工“晨星”，曾检视克丽斯腾的父母莱特夫妇，在他们去世后资助克丽斯腾的生活和学业，也支持她的理想，视克丽斯腾如女儿一般，为莱茵生命贡献全部人脉。向赫默提供身份掩护等帮助，但在能量井中因自身对克丽斯腾的情感挡在了赫默前面。事件结束后帮赫默打点关系后从莱茵生命退休，不再过问世事。,1,角色介绍
A|45,int,4,0,角色学识技能为4
E|82,int,100,0,角色学识经验为100
T|0,int,1,0,角色有处女素质
T|1,int,1,0,角色有Ａ处女素质
T|4,int,1,0,角色有无接吻经验素质
T|104,int,1,0,角色有少女素质
T|111,int,1,0,角色有兽耳素质
T|113,int,1,0,角色有兽尾素质
T|123,int,1,0,角色有普乳素质
T|127,int,1,0,角色有普臀素质
T|129,int,1,0,角色有细腿素质
T|131,int,1,0,角色有小足素质
C|5,str,通用上衣,1,角色上衣为通用上衣
C|8,str,通用下衣,1,角色下衣为通用下衣
