cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
“五碗倒”烹饪问题库,,,,,,,
123001,123,备料,酿造五碗倒这类荒村烈酒最常用的主粮是？,当地易得的高粱等耐旱粗粮,昂贵稀有的进口精白米,采自温室的娇贵水果,路边随手拔来的野草
123002,123,备料,粗粮在下曲之前需要完成的处理是？,粉碎润粮并蒸熟至内无生心,整粒生粮直接拌曲入窖,只用冷水泡一泡便算处理,倒进油锅里炸至焦黑
123003,123,备料,五碗倒所用的糖化发酵剂通常是？,当地作坊自制的大曲或小曲,用来蒸馒头的老面团,随空气自然落入的野菌,墙角刮下的青绿霉斑
123004,123,备料,润粮这一步骤的作用是？,让粮粒充分吸水以便蒸透与糖化,只是为了把粮食洗干净,单纯为了增加粮食的重量,让粮食提前发霉变软
123005,123,备料,酿造烈酒所用之水较合适的选择是？,水质洁净且矿物适中的井泉水,带明显氯味的生自来水,含盐极高的苦咸水,村口水沟里的浑浊污水
123006,123,备料,蒸粮所用的甑桶在使用前应如何处理？,清洗干净并以蒸汽彻底烫过,擦掉表面浮灰便直接使用,只在收工之后才清洗一次,沾着上一批的酸糟直接就用
123007,123,备料,五碗倒粗犷风味的来源之一是？,选用带皮壳的粗粮保留了野性杂味,酿造时特意加入了大量香精,发酵时混入了泥沙,蒸馏时故意把锅烧糊
123008,123,备料,蒸熟的粮醅在拌曲之前需要做什么？,摊晾至适宜下曲的温度,趁滚烫时立刻拌入酒曲,浸入冰水中急速冷却,摊在地上过夜任其发馊
123009,123,备料,备料时对酒曲用量的把握应如何？,依粮食数量按经验比例投放,曲下得越多酒就一定越烈,只撒一小撮曲意思一下,把整袋曲一次性全倒进去
123010,123,备料,准备发酵用的地窖或酒缸时首要的是？,彻底清理并防止杂菌与积水,直接沿用上批的残糟不作清理,把窖底积水留着增加湿度,往窖中撒些垃圾以增风味
123011,123,备料,判断粗粮是否适合酿酒较合适的方法是？,查看颗粒饱满干燥且无霉变虫蛀,只看价格越便宜越好,认为颜色越深品质越高,专挑已经发霉结块的陈粮
123012,123,备料,备料完成后所有原料应处于什么状态？,分类洁净且用量称量妥当,全部堆在一处随意混放,露天敞放任凭尘土落入,与杂物混装在同一容器中
123013,123,烹饪,五碗倒的发酵方式通常属于哪一类？,粮醅入窖的固态发酵,把粮食泡在水里的液态发酵,不加任何发酵直接蒸馏,靠日晒使粮食自然成酒
123014,123,烹饪,入窖发酵时对窖池密封的要求是？,以窖泥封严隔绝空气以利厌氧发酵,敞着窖口任其与空气接触,只盖一层薄布便算封窖,每天都要掀开翻动一次
123015,123,烹饪,判断窖内发酵是否正常可依据什么？,窖内温度变化与酒醅散发的香气,只看窖泥表面的干湿,凭窖口的大小来推测,敲打窖壁听声音判断
123016,123,烹饪,发酵温度过高对烈酒的影响是？,滋生杂菌产生酸败与刺鼻杂味,发酵会因此彻底停止,酒醅会立刻变得格外清香,整窖粮醅会凭空消失
123017,123,烹饪,出窖后的酒醅上甑时讲究的是？,轻撒匀铺以保证蒸汽均匀穿透,用力压实堵死所有透气缝隙,随手大把倾倒堆成小山,一次只放一小撮慢慢蒸
123018,123,烹饪,蒸馏时对火力的控制原则是？,缓火蒸馏以求酒质纯净不暴沸,一上来就用猛火急速蒸取,时大时小随意拨弄火门,把酒醅直接倒进明火中烧
123019,123,烹饪,蒸馏最先流出的酒头应如何处理？,适量截去以除掉刺激性杂质,全部留下以免浪费,与最后的酒尾混在一起收集,当作精华直接大口饮下
123020,123,烹饪,酿酒人所说的看花摘酒指的是？,依酒花形态与持久程度判断度数以分段截取,观察窗外的花开时节决定何时蒸馏,在酒中撒入花瓣增香,把酒装进花瓶里静置
123021,123,烹饪,五碗倒之所以度数惊人主要因为？,只取高度酒段且几乎不作稀释,酿造时额外加入了纯酒精,发酵时间比别的酒短得多,蒸馏时特意把水全部蒸掉
123022,123,烹饪,蒸馏时冷凝环节的关键要求是？,冷却充分且管路通畅以免酒气逸散,不接冷凝直接收集蒸汽,冷凝管随意搭着漏气也无妨,任凭蒸汽在屋里四处乱窜
123023,123,烹饪,酒尾部分通常如何处理？,单独收集回入下一轮复蒸,与酒心混在一起装瓶售卖,直接倒掉绝不再利用,加糖后当作成品出售
123024,123,烹饪,蒸馏所取的酒心指的是哪一部分？,中段风味纯净的精华酒液,最先流出的辛辣酒头,最后流出的浑浊酒尾,残留在锅底的焦糊渣滓
123025,123,调味,五碗倒作为高度烈酒调整度数时的做法是？,以洁净软水少量多次勾兑至目标度数,反复蒸馏使度数升到无法入口,兑入大量糖浆强行压低度数,直接掺生自来水随意冲淡
123026,123,调味,检测五碗倒酒精度较专业的工具是？,专用的酒精比重计,普通的厨房温度计,量取体积的小量杯,凭舌头尝一口估个大概
123027,123,调味,新蒸出的烈酒需要陈放一段时间的原因是？,让辛辣的新酒气随时间自然柔化,让酒精度数继续升高,使酒色迅速变成深黑,把烈酒变成甜腻糖浆
