cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
米诺斯之雾烹饪问题库,,,,,,,
75001,75,备料,调制米诺斯之雾挑选基酒时应注意什么？,选用质地纯净风味干净的基酒,随手拿一瓶开封很久气味发闷的基酒,用快要见底的零碎基酒勉强拼凑,用变质发馊的劣质酒水
75002,75,备料,量取基酒分量时较为专业的工具是？,带有刻度的量酒器,凭手感直接对着瓶口倾倒,用普通汤勺大致估量,用脸盆随意舀取
75003,75,备料,备料时利口酒的取用应如何把握？,按配方比例精准量取,比例只凭印象大致添加,担心不够而多倒上一些,把整瓶利口酒全部倒入
75004,75,备料,为营造朦胧如雾的色泽备料时应准备什么？,备好带乳化感的辅料如奶酒或糖浆,只准备清澈透明的单一基酒,用普通清水稀释充数,往酒里撒一把面粉搅浑
75005,75,备料,准备冰块时较为合适的选择是？,干净透明的大块老冰,冰箱里结霜发白的碎冰渣,反复冻化过的浑浊冰块,从地上捡来的脏冰碴
75006,75,备料,备料阶段对所用酒杯应做什么处理？,提前冰镇并擦拭洁净,直接取用常温落灰的酒杯,用刚装过别的饮料的杯子,用沾满油污的脏杯子
75007,75,备料,准备柠檬等果皮装饰原料时应如何？,挑选新鲜的果实并洗净备用,随手用已经发蔫的旧果皮,翻出冷藏多日发干的旧果,用腐烂长霉的烂果
75008,75,备料,备料时各类材料应如何摆放？,按取用顺序分类整齐排开,随意堆在操作台的一角,把酒瓶和杂物混放在一处,全部胡乱倒在地上
75009,75,备料,量取糖浆这类粘稠辅料前可以怎么做？,准备好干净的量勺或量杯,直接对着瓶口估量倾倒,用手指蘸取大致比划分量,用扫帚柄随便搅一搅
75010,75,备料,备料时关于基酒温度较合适的是？,基酒预先冷藏保持低温,把基酒放在灶台旁加热,让基酒长时间室温敞放,把基酒煮沸后再使用
75011,75,备料,准备摇酒前需要确认的工具是？,洁净干燥的雪克壶与滤网,只准备一个空酒杯,借用没有清洗的旧摇壶,用漏底的破桶代替摇壶
75012,75,烹饪,这款带乳化辅料的调制酒较适合哪种手法？,用雪克壶摇和使材料均匀融合,只用调酒匙轻轻搅拌几下,直接在杯中静置不作处理,放进锅里大火煮沸
75013,75,烹饪,使用雪克壶摇酒时正确的做法是？,装入材料与冰块后双手握紧快速摇晃,不加冰块只单独摇晃酒液,盖子不盖严实就随意晃动,把摇壶抛向空中再接住
75014,75,烹饪,摇和的时间长短应如何把握？,摇至壶身结霜约十余秒即可,象征性地晃动两下就停手,持续不停摇上好几分钟,一直摇到壶把都甩飞为止
75015,75,烹饪,若要使纯净基酒类酒款口感顺滑应采用？,用调酒匙在调酒杯中顺壁搅拌,用力上下猛烈地摇晃,用筷子胡乱搅出漩涡,用电钻高速搅打
75016,75,烹饪,想营造分层雾状效果分层时应如何操作？,沿调酒匙背缓缓注入比重不同的酒液,把所有酒液一次性快速倒入,倒入之后再用力搅匀,把酒泼洒着甩进杯里
75017,75,烹饪,摇和过程中加入冰块的主要作用是？,既能降温又能适度稀释融合,只是为了让分量看起来更多,纯粹为了好看而没有作用,用来把酒冻成一坨冰
75018,75,烹饪,搅拌法相比摇和法的特点是？,更轻柔能保持酒体清澈而不起泡沫,会让酒液产生大量泡沫,必定使酒液变得浑浊,能把酒搅成固体块
75019,75,烹饪,调制时若材料含有蛋清通常会怎样处理？,先不加冰干摇再加冰摇和,只加冰草草摇上一次,完全不摇就直接倒入杯中,把蛋清煎熟再放进去
75020,75,烹饪,摇酒结束后应及时做什么？,尽快滤出酒液避免过度稀释,让酒液在壶中长时间静置,反复多摇几次再倒出来,把整壶连冰倒扣在台上
75021,75,烹饪,制作分层酒时在器具运用上应注意什么？,借助吧匙背或分层片减缓酒液流速,直接对着瓶口猛灌入杯,用大勺快速地舀入杯中,用高压水枪冲入杯里
75022,75,烹饪,调制过程中保持手法稳定的意义是？,让酒体融合均匀口感一致,只是为了显得动作好看,对成品风味毫无影响,是为了把杯子甩破
75023,75,调味,调和米诺斯之雾时甜与酸应如何把握？,甜味与酸味相互平衡不偏一方,只加糖浆让酒越甜越好,大量挤入酸汁突出尖酸,把整罐盐倒进去调味
75024,75,调味,若试饮后觉得过甜应如何调整？,少量补入酸味原料如柠檬汁,再加更多糖浆压住甜腻,大量兑水把味道全部冲淡,加一勺白醋彻底盖味
75025,75,调味,觉得酒体过酸时较稳妥的处理是？,适量增加糖浆或利口酒来调和,继续再多挤一些柠檬汁,直接加盐去遮盖酸味,倒入小苏打让它冒泡
75026,75,调味,调整酒精浓淡时合适的做法是？,通过冰量与少量水控制稀释程度,一次性兑入大量清水,再额外猛加几份烈酒,倒入酒精灯里的燃料
75027,75,调味,调味时品尝确认味道较好的方式是？,用洁净吸管或小勺少量试饮,直接对着摇壶口大口饮用,凭气味猜测而不去试味,让别人喝完再来问味道
