cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
生制代餐粗粉烹饪问题库,,,,,,,
217001,217,备料,制作生制代餐粗粉挑选杂粮时应选用什么样的谷物？,颗粒饱满且无霉变的杂粮,略有破损但尚未发霉的陈粮,表面带有少量斑点的当季谷物,已经长虫发霉的劣质谷物
217002,217,备料,备料时为搭配出均衡营养应如何选配杂粮？,按谷物与豆类合理比例搭配多种杂粮,只选单一一种杂粮反复使用,凭喜好随意抓取几把混在一起,把沙土石子一并掺进去凑量
217003,217,备料,清理杂粮时混入的小石子杂质应如何处理？,仔细挑拣并筛除石子与杂质,只用清水过一遍冲走部分浮物,仅把表面明显的大颗杂质拣出,连石子带泥土一起留着研磨
217004,217,备料,杂粮在研磨前清洗后应做怎样的处理？,充分晾干或烘干去除多余水分,稍微沥水后趁半潮就直接使用,用厨房纸大致擦一擦表面即可,泡在水中一直浸着不去管它
217005,217,备料,挑选豆类原料时较合适的选择是哪种？,干燥完整且无虫蛀的优质豆子,略微干瘪但尚未变质的豆子,受潮回软仍能勉强使用的豆子,已经霉变发苦的腐坏豆子
217006,217,备料,备料阶段为保证成品卫生首先应当做什么？,洗净双手与研磨清理所用的器具,只把器具用清水快速冲一下,戴上手套却省去清洗器具的步骤,用沾满灰尘的脏手直接抓取谷物
217007,217,备料,检查杂粮是否适合使用时应重点注意什么？,查看有无霉斑虫蛀以及异味,只看谷物颜色是否还算正常,仅凭包装是否密封来作判断,闻到酸臭味也照样拿来使用
217008,217,备料,想让代餐粉更易饱腹备料时可适当多配什么？,富含淀粉的谷物比如玉米与小米,纤维偏粗难以消化的大量麦麸,额外掺入许多清水来稀释分量,加入一把无法食用的细木屑
217009,217,备料,不同杂粮颗粒大小不一备料时如何处理较好？,按软硬分类便于后续分别研磨,全部混在一起不作任何区分,只挑大颗的留下而把小颗丢弃,用锤子把所有谷物乱砸一通
217010,217,备料,备料用的盆具与工具应保持怎样的状态？,干燥洁净且没有异味残留,用湿抹布随手擦过仍带着水汽,沿用上次盛过食材而未清洗的盆,盆里还结着发霉的陈年污垢
217011,217,备料,计划研磨的杂粮取用量应如何把握？,按所需份量适量称取备用,凭手感大致抓取一把就好,担心不够而取出双倍的分量,把整袋谷物全部倒出堆着
217012,217,备料,完成备料后操作台面应保持怎样的状态？,整洁有序且原料分类摆放,原料集中堆在台面一角待用,谷物与杂物混放在同一处,台面洒满谷粒与泥水垃圾
217013,217,烹饪,将杂粮加工成代餐粗粉时较合适的方式是？,用研磨设备磨成均匀的粗粉,用刀背把谷物大致拍碎了事,只把谷物简单压扁而不磨细,整粒谷物不作处理直接冲泡
217014,217,烹饪,豆类带有生味在研磨前应如何处理？,先下锅以小火炒熟去除豆腥味,用沸水快速焯一下随即捞出,在室温下放置一晚自然散味,完全不作处理直接生磨成粉
217015,217,烹饪,炒制杂粮去除生味时火候应如何控制？,用中小火慢炒并不停翻动,全程开大火快炒只求出锅快,盖上锅盖以大火焖到出香,用喷枪对着谷物烧到焦黑
217016,217,烹饪,判断杂粮已炒熟去生味的合适标志是？,散发出谷物特有的焦香气味,谷物颜色刚刚出现一点点变化,锅中开始冒出少量白色蒸汽,谷物在锅里噼啪炸成焦炭
217017,217,烹饪,炒制过程中谷物受热不均应如何应对？,持续翻炒让谷物均匀受热,把谷物铺成厚厚一层静置加热,只翻动表层而下层放任不理,离开灶台任由谷物在锅里烧糊
217018,217,烹饪,把杂粮研磨成粗粉时对粉粒粗细应如何把握？,磨成粗细均匀且适中的粉粒,磨得过细几乎成为细面粉,只磨碎一半保留大量整粒,把谷物磨成无法食用的稀浆
217019,217,烹饪,炒熟的杂粮在进行研磨前应先做什么？,摊开放凉之后再进行研磨,趁热立刻倒入研磨设备中,只稍晾一两分钟便即刻研磨,泼上凉水急速降温后再磨
217020,217,烹饪,冲调代餐粗粉时水温的选择较合适的是？,用接近沸腾的热水来冲调,用温吞的温水慢慢化开,用常温凉白开直接冲调,用结着冰碴的冰水来冲泡
217021,217,烹饪,冲调粗粉时为防止结块应如何操作？,边倒热水边持续搅拌使其均匀,一次倒满热水之后再慢慢搅,先放粉后猛地倒入全部热水,倒完水后完全不搅放着结团
217022,217,烹饪,代餐粗粉与水的冲调比例应如何把握？,按适口稠度调整粉与水的比例,不论用量都固定加一大碗水,凭感觉随手倒入而不作衡量,只放一点点水把粉糊成硬块
217023,217,烹饪,炒制研磨时若想保留更多营养应注意什么？,控制火候避免长时间高温焦糊,尽量把谷物炒得越久越香越好,用最大火快速把谷物炒到深色,把谷物彻底炒成黑炭后再研磨
217024,217,烹饪,冲调好的代餐粗粉糊呈现何种状态较为理想？,顺滑无颗粒且稠稀适中,表面浮着少量尚未化开的干粉,稀薄如水几乎看不出稠度,结成一坨坨的生硬粉疙瘩
