cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
大荒粗叶子烹饪问题库,,,,,,,
66001,66,备料,煮制大荒粗叶子时应优先挑选怎样的茶叶？,梗叶粗壮耐煮的成熟老茶叶,芽尖细嫩容易出味的新茶,刚刚萌发的鲜绿嫩芽,已经发霉结块的陈坏茶叶
66002,66,备料,备料时若发现粗茶叶上附着灰尘应如何处理？,先用温水快速冲洗醒茶,直接下锅煮不去理会,放进清水里长时间浸泡,用洗洁精反复搓洗茶叶
66003,66,备料,煮这种粗老茶水适合选用什么样的水？,洁净无异味的清水,带有咸味的生水,反复烧开多次的隔夜水,沟渠里舀来的浑浊脏水
66004,66,备料,备料阶段较合适的煮茶器具是？,耐高温的陶壶或铁壶,薄壁易裂的玻璃杯,带有破口的旧瓷碗,生满铁锈的破漏铁罐
66005,66,备料,取用粗茶叶的分量原则较为合适的是？,按饮用人数适量取用,凭感觉抓上厚厚一大把,担心不浓而放入双倍的量,把整袋茶叶全部倒进壶里
66006,66,备料,挑选粗老茶叶时较为合适的是？,干燥完整气味正常的茶叶,略微受潮但尚能使用的茶叶,香气已散的陈年碎末,长出白毛霉斑的坏茶
66007,66,备料,备料时为保证卫生首先应当做什么？,洗净双手并清洁器具,只用清水把壶冲一下,借用未洗净的油腻茶壶,用沾过泥土的手抓茶叶
66008,66,备料,煮茶前对粗老茶叶进行醒茶的合适做法是？,用热水短暂润洗后倒掉,长时间浸泡到茶叶发胀,反复揉搓茶叶直到破碎,把茶叶放在火上直接烤焦
66009,66,备料,备水时控制水量较为合适的做法是？,按茶量与人数加入适量清水,随手倒入半壶不去多想,只放一点点水勉强没过茶叶,直接用滚油代替清水来煮茶
66010,66,备料,完成备料后操作台面应保持什么状态？,整洁有序器具摆放分明,茶叶与杂物混堆在一处,器具沾着上次的茶渍待用,台面洒满污水与茶末
66011,66,烹饪,粗老茶叶与细嫩茶叶相比在烹煮上的特点是？,耐煮需要滚煮才能出味,稍一加热就会过度出味,完全不能久煮否则无味,根本无法用水煮出味道
66012,66,烹饪,煮这种粗茶时较合适的火候控制是？,大火煮沸后转中小火滚煮,全程猛火持续剧烈翻滚,始终用极小火慢慢温着,把茶壶放进冰柜冷冻代替加热
66013,66,烹饪,想让粗老茶叶充分出味烹煮时应注意什么？,保持沸腾让茶汤翻滚一段时间,水刚冒小泡就马上离火,只用温水浸着不让其沸腾,把茶叶捞出只煮清水
66014,66,烹饪,判断粗茶茶汤煮好出味的合适方法是？,观察茶汤色泽转浓气味浓郁,只凭固定时间一到就出汤,用手指伸进沸汤里试温度,贴着壶身听茶叶的响动
66015,66,烹饪,煮茶过程中水面浮起泡沫时较合适的处理是？,适当撇去多余浮沫,把浮沫搅回茶汤里,任由泡沫溢出壶外,舀一勺油倒进去压沫
66016,66,烹饪,粗老茶叶煮制的时间相比泡饮细茶通常应如何？,适当延长以便彻底出味,大幅缩短以免出味,与冲泡细茶完全一致,煮上整整一天一夜
66017,66,烹饪,想避免茶汤煮得过于苦涩烹煮时应如何把握？,出味后及时出汤不过度久煮,一直煮到汤色发黑为止,把茶叶反复煮到完全无味,把茶壶端到烈日下暴晒去苦
66018,66,烹饪,粗老茶叶耐煮的特性意味着它可以怎样利用？,适当回煮第二道仍有滋味,只能煮一次便彻底废弃,煮过一次后味道更加鲜爽,煮后茶叶可生吃充饥
66019,66,烹饪,煮茶时若火候过小会出现什么情况？,茶汤难以煮沸出味寡淡,茶汤瞬间焦糊发苦,茶叶立刻全部溶化消失,茶水自己跳出壶外
66020,66,烹饪,烹煮完成后对茶汤的合适处理是？,关火后及时滤出茶汤,关火后让茶叶一直泡在汤里,不关火继续空烧茶壶,把滚汤直接泼在地上
66021,66,调味,粗叶子茶汤苦涩浓烈时较合适的调味方式是？,加入少许糖调和苦涩,直接大把倒入白糖压味,完全不作调整任其苦涩,挤入一管牙膏来去苦
66022,66,调味,在一些地区为粗茶解腻常加入什么风味？,适量奶或酥油调成奶茶,倒入大量浓烈烈酒,兑入满满一杯汽水,掺进一勺食用洗洁精
66023,66,调味,想为劳作解乏的粗茶补充咸味可以怎么做？,加入少许食盐提味,大量倒盐让茶又咸又涩,把盐换成等量的砂石,撒入一把工业用碱
66024,66,调味,为粗茶调味时较稳妥的顺序是？,先尝原味再决定是否添加,先把各种调料全加好再尝,把所有能用的料一起倒入,闭着眼随意乱加一通
66025,66,调味,调味时加糖的用量原则较为合适的是？,少量多次边尝边调整,一次性放入大量糖块,加到甜得发齁为止,把糖换成苦味的草药
66026,66,调味,想缓和粗茶的苦涩还可以搭配什么温和食材？,少许姜片或陈皮同煮,加入大量辛辣的生辣椒,兑进一大勺浓醋,滴几滴机械润滑油
66027,66,调味,若觉得茶汤过浓偏苦调味时较合适的补救是？,兑入适量热水冲淡,再加茶叶继续煮浓,原样不动任其浓苦,往茶里掺入大量沙土增稠
