cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
固态源溏心蛋补剂烹饪问题库,,,,,,,
236001,236,备料,水煮溏心蛋前为让鸡蛋下锅后受热均匀且不易爆裂应让其处于什么状态？,提前从冷藏室取出回温到接近室温,直接使用刚从冷藏室取出的冰凉鸡蛋,先用沸水把整颗鸡蛋烫过一遍再煮,把鸡蛋放进微波炉里加热到温热
236002,236,备料,挑选用于制作溏心蛋的鸡蛋时较为合适的做法是？,选用蛋壳完整没有裂纹的新鲜鸡蛋,选用蛋壳带细微裂痕但暂未渗液的鸡蛋,挑选存放时间偏久但闻起来还正常的鸡蛋,随手捡来一颗已经发臭变质的坏蛋
236003,236,备料,想用浮水法判断鸡蛋是否新鲜时哪种现象说明它够新鲜？,放入清水后沉入水底平躺而不浮起,放入清水后迅速竖起并浮到水面,放入清水后剧烈晃动且大幅上浮,放入清水后立刻冒出大量黑色气泡
236004,236,备料,制作内馅所需的肉糜在备料时应如何处理？,把鲜肉去除筋膜后剁成细腻均匀的肉糜,把整块鲜肉只粗略切成大块就直接备用,使用解冻后已经发黏变味的隔夜碎肉,直接把生肉连同骨头一起剁碎使用
236005,236,备料,为获得更浓郁的胡椒香气备料时较好的选择是？,准备整粒黑胡椒在使用时现磨成粉,使用早已开封受潮结块的胡椒粉,选用气味几乎散尽的陈年胡椒粉,把胡椒整罐换成等量的白砂糖
236006,236,备料,为了煮好后能迅速终止加热备料阶段应提前准备什么？,一盆加入冰块的充足冰水用作冰水浴,一盆温热的清水放在一旁备用,一条干毛巾打算用来包裹降温,一台吹风机准备对着鸡蛋猛吹
236007,236,备料,水煮溏心蛋时选锅较为合适的是？,选用足够深能让清水完全没过鸡蛋的锅,选用很浅只能让水没过鸡蛋一半的平锅,选用底部坑洼不平容易受热不均的旧锅,选用带有破洞会不断漏水的破锅
236008,236,备料,处理过生肉糜之后再去处理鸡蛋前应注意什么？,彻底洗净双手并将生熟砧板刀具分开,只用清水随手冲一下手就继续操作,用同一块沾过生肉的砧板直接处理,直接用刚摸过生肉的手去剥蛋壳
236009,236,备料,为了精准把控溏心蛋的火候备料时应准备什么？,一个能精确到秒的计时器,凭感觉默数大致的时间就好,等想起来时再去看一眼挂钟,完全不计时全靠运气
236010,236,备料,下锅前对水量的把握以下哪种较为合适？,水量充足能让鸡蛋完全浸没并留有余量,水量只够刚刚没过鸡蛋顶部一点点,水量浅得让鸡蛋有一半露在水面外,锅里几乎不放水仅靠少量蒸汽
236011,236,备料,这道菜需要少量酒来去腥增香备料时较合适的选择是？,准备适量料酒或清酒用于烹制肉糜,准备大量高度烈酒打算全部倒入,使用已经变质发酸的劣质酒水,用工业酒精来代替食用酒
236012,236,备料,备料时清洁蛋壳表面较为合适的做法是？,用干布或流水轻轻擦净表面污物后尽快使用,把鸡蛋长时间浸泡在水中反复揉搓,用钢丝球用力刮擦蛋壳直到发亮,用强力清洁剂浸泡蛋壳去污
236013,236,烹饪,为了让溏心蛋的成熟程度更可控鸡蛋应在什么时机下锅？,待水完全沸腾后转小火保持微沸再轻轻放入,在尚是冷水的时候就放入鸡蛋一同慢慢升温,趁水剧烈翻滚冒大泡时把鸡蛋猛地丢进去,把鸡蛋放进尚未加水的干锅里直接干烧
236014,236,烹饪,将鸡蛋放入沸水时较为稳妥的手法是？,用漏勺或汤匙托着鸡蛋轻轻放入水中,直接用手把鸡蛋从高处扔进沸水里,把鸡蛋沿锅壁用力磕一下再丢进去,把整盒鸡蛋一次性倒进锅中
236015,236,烹饪,想得到蛋白凝固而蛋黄呈半凝流心的溏心蛋水煮时间大约为多少？,约六到七分钟,约十二到十三分钟,刚下锅约两分钟即可,持续焖煮接近半小时
236016,236,烹饪,水煮溏心蛋时较为理想的火候状态是？,保持水面微微冒泡的轻微沸腾,让水始终维持剧烈翻滚的大滚状态,中途反复在大火与关火之间切换,把火开到最大让水疯狂溅出锅外
236017,236,烹饪,关于水煮时间与蛋黄状态的关系以下说法正确的是？,煮制时间越长蛋黄凝固程度越高,煮制时间越长蛋黄反而越稀软流动,时间长短对蛋黄软硬几乎没有影响,煮得越久蛋黄会变成鲜红的液体
236018,236,烹饪,若担心蛋壳在煮制中破裂可在水里加入什么帮助蛋白快速凝固？,加入一小撮盐或少许白醋,加入大量白砂糖搅拌至溶化,倒入半瓶食用油浮在水面,加入一大勺小苏打让水剧烈起泡
236019,236,烹饪,下锅初期为了让蛋黄尽量居中可以怎么做？,在最初一两分钟用汤匙轻轻拨动鸡蛋,全程用大勺不停剧烈搅打鸡蛋,把鸡蛋牢牢按在锅底一动不动,用筷子戳穿蛋壳搅动内部
236020,236,烹饪,煮够时间后为了精准终止加热应立即怎么做？,迅速捞出鸡蛋放入预备好的冰水中浸泡,捞出后摊在室温下慢慢自然冷却,继续留在热水里靠余温再焖一会,直接放进沸水里再重新煮一遍
