cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
“荆棘泪珠”烹饪问题库,,,,,,,
128001,128,备料,调制荆棘泪珠这类利口酒所需的基酒应当是？,风味干净且度数足够的中性烈酒,已经变味发酸的剩酒,兑满清水的低度饮料,厨房里的食用醋
128002,128,备料,赋予荆棘泪珠深红色泽的原料通常是？,深色浆果与带涩感的莓类,大量人工合成色素,烧焦的糖块,红色的墙灰
128003,128,备料,选择浆果时较合适的标准是？,色深饱满且无霉变破损,专挑已经发霉软烂的果子,只看果子的个头越大越好,捡拾落地腐坏的果实
128004,128,备料,浆果在浸渍之前需要做的处理是？,清洗沥干并按需去梗破皮,连着枝叶与泥土一并投入,用滚油炸酥后再浸,浸泡整夜泡到发白无味
128005,128,备料,荆棘泪珠名中的刺感通常由什么原料带来？,少量带辛辣或涩感的香料与果皮,大量食盐,整勺辣椒油,碎玻璃屑
128006,128,备料,配制糖浆时较合适的做法是？,以适量糖与水按比例熬匀并放凉,直接把干糖块丢进酒里,把糖熬到焦黑发苦再用,以食盐代替糖来配制
128007,128,备料,浸渍用容器的要求是？,洁净密封且不与酒液发生反应的材质,敞口不加盖的大瓦盆,内壁已锈蚀的旧铁罐,沾满油污的塑料桶
128008,128,备料,备料时对香料用量的把握是？,少量使用以求点缀而非喧宾夺主,越多越好把酒变成香料汤,只放一粒完全尝不出来,把整袋香料一次倒入
128009,128,备料,备料阶段对器具与台面的卫生要求是？,保持清洁以避免异味与杂菌污染,大致擦一下台面便开工,戴着手套却不清洗器具,用刚翻过垃圾的脏手抓原料
128010,128,备料,调配前对配方比例的处理是？,精确称量并逐次记录以便复现,凭感觉随手抓上几把,每次都刻意改成不同比例,完全不作任何记录
128011,128,备料,若想让成品挂壁更明显备料时可考虑的是？,适度提高糖浆浓度以增加酒体黏度,把酒兑得越稀越好,加入大量清水稀释,往酒里掺入面粉增稠
128012,128,备料,备料完成后所有原料应处于什么状态？,分类洁净且用量称量妥当,全部堆在一处随意混放,露天敞放任凭尘土落入,与杂物混装在同一容器中
128013,128,烹饪,荆棘泪珠的风味主要通过什么方式获得？,将浆果与香料在基酒中浸渍萃取,把浆果直接煮成果酱,将香料烤焦后碾粉撒入,靠长时间日晒自然生成
128014,128,烹饪,浸渍时对温度的把握原则是？,阴凉避光低温浸渍以保住鲜亮果香,加热到沸腾快速萃取,置于烈日下曝晒加速,冻至结冰后再浸渍
128015,128,烹饪,浸渍时间过长最可能带来的问题是？,果籽与果皮释出过多苦涩压过果香,风味会因此完全消失,酒液会自动变成清水,浆果会重新变回花朵
128016,128,烹饪,浸渍期间的常规操作是？,定期轻轻摇匀并观察色泽与香气变化,从头到尾一次也不查看,每天用力猛烈搅打,把容器敞开任其挥发
128017,128,烹饪,判断浸渍是否到位可依据什么？,酒色与果香达到理想程度且涩感未过头,只看浸泡的天数是否够长,凭容器的重量来推测,听摇晃时的声响判断
128018,128,烹饪,浸渍完成后应当做的是？,滤去果渣与香料留下澄清酒基,把果渣捣碎后一并留下,倒掉酒液只留果渣,让果渣一直泡到装瓶为止
128019,128,烹饪,过滤果渣时较合适的手法是？,轻压或自然滴滤以免带出过多苦涩,用力挤压果渣榨出最后一滴,直接用手抓着揉搓,拿铁锤把果渣砸碎再滤
128020,128,烹饪,糖浆与浸渍酒基混合时的原则是？,分次少量加入并随时品评甜度,一次性全部倒入不作调整,凭感觉随手乱倒,先倒糖浆再看要不要加酒
128021,128,烹饪,深红色泽在制作过程中最需要防范的是？,长时间受光受热导致色泽褪变发暗,颜色过于鲜艳需要加以抑制,色泽自动变深无需理会,颜色与工艺毫无关系
128022,128,烹饪,利口酒制作中所谓平衡指的是？,甜度酸感与酒精刺激三者的协调,只让甜度一味压过其他,把酒精度提到最高,把所有味道都调到最浓
128023,128,烹饪,浸渍与调配过程中的卫生核心是？,全程防止杂菌与异味污染酒液,只在开始时留意一下卫生,等中途才想起来消毒,任由蚊蝇落入也毫不在意
128024,128,烹饪,制作过程中若酒液出现异常浑浊应先做什么？,查明来源并作澄清处理后再决定去留,直接摇匀后照常装瓶,加入色素遮盖浑浊,不作处理直接端上桌
128025,128,调味,荆棘泪珠调味所追求的口感序列是？,入口辛辣扎口而回味转为柔软,从头到尾只有单调的甜,苦涩贯穿始终毫无变化,完全没有任何味觉起伏
128026,128,调味,调整荆棘泪珠甜度时较稳妥的做法是？,少量多次加入糖浆并随时品评,一次性大量加糖直接到位,凭感觉随手倒入糖浆,把整袋白糖倾入瓶中
128027,128,调味,若成品辛辣过头可如何柔化？,补入适量糖浆并延长静置融合时间,继续追加辛香料以辣压辣,加入大量食盐中和,兑入清水直至稀释到无味
128028,128,调味,若成品过甜发腻可如何调整？,补入酸感或提高基酒比例来提振结构,继续加糖直到甜得平衡,加入食盐掩盖甜味,加热煮沸把糖蒸发掉
