cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
姜齐白茶烹饪问题库,,,,,,,
65001,65,备料,选购优质姜齐白茶时主要观察干茶的哪种特征？,芽叶满披白毫色泽自然鲜活,茶叶颜色越翠绿越显新鲜,条索越粗大越显得有档次,干茶上落满灰尘才算正宗
65002,65,备料,冲泡白茶备水时较为理想的选择是？,清甜软糯的山泉水或软水,矿物质偏重的硬水,反复回烧的千滚水,掺了泥沙的浑浊污水
65003,65,备料,备具时较适合用来冲泡白茶并观赏汤色的器具是？,白瓷盖碗或透明玻璃杯,不透光的厚重陶罐,残留咖啡味的旧马克杯,沾满油污的炒菜铁锅
65004,65,备料,用盖碗冲泡时白茶的投茶量大致以多少为宜？,约五克干茶配一百二十毫升水,满满铺一整碗并压实茶叶,仅放两三片叶子意思一下,把整袋茶全部倒进碗里
65005,65,备料,储存姜齐白茶以利于越陈越香时应做到什么？,干燥避光密封并远离异味,敞口摆放让茶叶自由透气,放进潮湿的冰箱里冷藏,泡在清水里随取随用
65006,65,备料,备料时区分新白茶与老白茶主要依据什么？,存放年份与干茶色泽的变化,单看包装上标注的价格高低,仅凭茶叶颗粒的大小判断,看茶叶会不会在夜里发光
65007,65,备料,冲泡前对盖碗与品茗杯较合适的处理是？,用热水温烫一遍既清洁又提温,只用冷水草草冲一下即可,用干抹布随手擦擦就使用,用洗洁精泡着不冲净就用
65008,65,备料,白毫银针这一品类的典型外形特征是？,芽头肥壮满披银白色毫毛,叶片宽大几乎不见毫毛,条索紧结呈乌黑油亮状,茶叶被人染成鲜艳的蓝色
65009,65,备料,选购白茶时若发现干茶出现什么情况应避免购买？,受潮发霉并带刺鼻霉味,自然陈化后色泽逐渐转深,芽叶上附着细密的白毫,茶叶里混进了铁钉和螺丝
65010,65,备料,了解白茶属于哪类茶有助于把握冲泡，白茶的工艺特点是？,不炒不揉只经萎凋干燥的微发酵茶,高温杀青而成的不发酵绿茶,经充分揉捻的全发酵红茶,用滚油锅煎炸出来的怪茶
65011,65,烹饪,冲泡鲜嫩的新白茶时水温大致控制在多少较合适？,九十度上下的热水,四五十度的温吞水,刚解冻的冰凉冷水,滚烫到迸火星的金属液
65012,65,烹饪,冲泡白毫银针这类嫩芽茶时为何不宜直接用滚沸的开水？,过高水温会烫坏嫩芽折损毫香,沸水会让茶叶完全不出滋味,滚水会使茶汤在杯中结冰,高温会让茶叶凭空消失不见
65013,65,烹饪,向盖碗中注水冲泡白茶时较合适的手法是？,沿碗壁缓缓注入避免冲散毫毛,高举水壶对准芽头猛力直冲,贴着茶叶快速搅动着注水,把水龙头直接怼进碗里冲
65014,65,烹饪,冲泡新白茶出汤的时间通常应如何把握？,前几泡快出汤以免久泡发苦,每一泡都闷上十几分钟再倒,注水后立刻不停搅拌到放凉,泡上一整夜留到第二天喝
65015,65,烹饪,冲泡条索较松或紧压的老白茶前常做的一步是？,温润洗茶以醒茶唤醒陈香,用力揉搓茶叶使其碎裂,把茶叶丢进冷水里浸半天,把茶饼放进油锅里煎一煎
65016,65,烹饪,想要充分释放老白茶醇厚甘香的滋味较推荐的方式是？,用煮茶壶以小火慢煮,只用四十度温水浸一浸,在冰水中冷藏一整天,把茶饼整块囫囵吞下肚
65017,65,烹饪,用盖碗多次冲泡白茶时后几泡续水的合适做法是？,随冲泡次数适当延长浸泡时间,后几泡反而越泡越快地出汤,每一泡都保持极短时间倒出,续水时往碗里丢几块冰
65018,65,烹饪,用玻璃杯冲泡白毫银针时的一大观赏乐趣是？,看芽头根根竖立上下沉浮,看茶叶迅速沉底毫无变化,看茶汤渐渐变得浑浊不清,看茶叶在杯中燃起火苗
65019,65,烹饪,烧水冲泡白茶时对水的沸腾程度较好的把握是？,水将沸时稍候再用以稳住水温,反复煮沸多次直到水变浓稠,水还冰凉时就急着拿来冲泡,把水烧到见底干涸再倒进碗
65020,65,烹饪,煮饮老白茶时对火候的掌握较为合适的是？,水沸后转小火慢煮片刻,全程猛火持续滚沸不停,始终温热不让水真正沸腾,把茶壶架在烈焰上烧到干裂
65021,65,调味,品饮优质姜齐白茶时较能体现其本味的方式是？,清饮不加料以突出毫香甘醇,加入大量白糖调成甜饮,兑进浓郁的奶精与糖浆,倒进半瓶酱油一起搅匀
65022,65,调味,煮饮老白茶时想增添风味可适量搭配什么？,几片陈皮或几枚红枣枸杞,满满一大勺速溶咖啡粉,几块味道浓烈的薄荷硬糖,一整管挤出来的牙膏
65023,65,调味,觉得白茶茶汤偏淡时较合理的调整办法是？,适当增加投茶量或延长出汤时间,不断兑入热水继续稀释茶汤,减少茶叶只留一两片冲泡,撒一大把食盐进去提味
65024,65,调味,茶汤喝起来发苦发涩时多半是什么原因造成的？,水温过高或浸泡时间过长,投茶量太少导致茶味寡淡,出汤太快茶叶根本没泡开,茶杯放在桌上忘了加盖
