cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
仿蒲烧鳝鳞饭烹饪问题库,,,,,,,
87001,87,备料,制作仿蒲烧鳝鳞饭挑选鳞鱼时应注意什么？,选用鱼身完整鱼眼清亮的新鲜鳞鱼,挑选放置数日鱼眼略浑的鱼,用冷冻许久边缘发干的旧鱼,用已经发臭长蛆的腐烂鱼
87002,87,备料,处理鳞鱼体表黏液较合适的做法是？,用盐搓洗再冲净去除表面黏液,直接下锅完全不去理会黏液,只用清水草草一冲带过,把鱼丢进泥里滚一圈再用
87003,87,备料,为方便炙烤鱼肉去骨剔刺时应如何？,沿脊骨片下鱼肉并细心剔除大刺,只把表面大刺随手拔几根,完全不去骨直接整条烤,用锤子把鱼骨连肉砸成糊
87004,87,备料,仿照蒲烧手法处理整条鱼时常用的剖法是？,沿背部剖开摊平成片状,从中间随意切成数段,只在鱼腹划一小口便罢手,把鱼直接撕成碎块
87005,87,备料,盖饭所用的米饭备料时应如何？,选用饱满的米粒并淘洗干净,抓一把陈米不淘直接下锅,用碎米渣勉强凑数,用发霉结块的旧米
87006,87,备料,准备蒲烧酱汁的基础材料通常包括什么？,酱油味淋砂糖等咸甜调料,只准备一瓶清水充当酱汁,随手抓些辣椒粉当酱料,把洗洁精兑水当酱汁
87007,87,备料,处理生鱼所用刀具与砧板应如何？,保持洁净并与处理熟食的分开,生熟食材共用同一把刀,用刚切过别物未洗的刀,用沾满泥土的脏砧板
87008,87,备料,剖鱼后残留的血水应如何处理？,用清水冲净以减少腥味,留着血水不去清理,用抹布随意抹一抹了事,把血水抹回鱼肉上腌着
87009,87,备料,想让米饭口感更佳淘米后可以怎么做？,适当浸泡片刻让米粒吸水,淘完立刻下锅完全不泡,泡上一整天泡到发馊,把米泡进油里再煮
87010,87,备料,准备炙烤鱼肉的工具时较合适的是？,备好烤架竹签与刷酱的小刷,只准备一个空盘子,借用沾满油垢的旧烤网,用扫帚柄当烤签
87011,87,备料,备料完成后操作台应保持什么状态？,食材分类摆放台面整洁有序,生熟食材混堆在一处,鱼腥污水洒满整个台面,工具和垃圾胡乱混放
87012,87,烹饪,炙烤前为去除鱼肉腥味常先怎么做？,将鱼肉略加蒸制或白烧去腥,不作处理直接刷酱猛烤,把鱼肉泡在凉水里搁置,把鱼肉扔进油锅炸到焦黑
87013,87,烹饪,炙烤鳞鱼时火候应如何把握？,用中火慢炙使鱼肉受热均匀,全程猛火快速烤上色,用极小火慢慢熏上半天,用喷枪对着鱼肉烧成炭
87014,87,烹饪,蒲烧手法中刷酱与炙烤的关系是？,刷酱与炙烤交替反复以裹上酱香,只在最后随意刷一次酱,从头到尾完全不刷酱,把酱汁一次性浇满再烤
87015,87,烹饪,炙烤鱼片时鱼皮一面通常如何处理？,先烤鱼皮一面使其香脆,始终只烤鱼肉一面,把鱼皮提前全部撕掉,把鱼皮朝下死死压在火上烧焦
87016,87,烹饪,判断炙烤鱼肉是否熟透较好的方法是？,观察鱼肉变色酱面油亮且散发香气,只凭上架时间长短判断,把鱼肉掰断看断面再合上继续烤,用尺子量鱼肉的厚度判断
87017,87,烹饪,蒸煮盖饭用的米饭时水量应如何？,按米量加入适当比例的清水,凭感觉随意倒水不作计量,加入大半锅水把米煮成稀粥,完全不加水干烧米粒
87018,87,烹饪,炙烤过程中怎样避免鱼肉烤焦发苦？,留意火候勤翻动并控制距离,放上烤架后长时间不去管,贴着旺火死烤一面到底,盖严锅盖把鱼肉闷糊
87019,87,烹饪,炙烤时鱼肉与火源的距离应如何？,保持适当距离避免外焦里生,把鱼肉紧贴火焰快速烤,离火极远几乎烤不熟,把鱼肉直接埋进炭火里
87020,87,烹饪,米饭煮好后较好的处理方式是？,焖上片刻让米饭更松软,一煮开就立刻揭盖盛出,反复多次开盖搅动米饭,把米饭倒进冷水里冲凉
87021,87,烹饪,反复刷酱炙烤的主要目的是？,让酱汁层层附着形成浓郁酱衣,只是为了拖延烹饪时间,对风味毫无任何影响,为了把鱼肉烤成黑炭
87022,87,烹饪,翻动炙烤中的鱼片时应注意什么？,动作轻柔避免鱼肉松散破碎,用力翻铲不在乎是否散开,反复来回快速翻动到碎,用筷子把鱼肉戳成几段
87023,87,调味,调配蒲烧酱汁时咸与甜应如何把握？,酱油的咸与糖味淋的甜彼此协调,只放酱油让酱汁极咸,只放大量糖让酱汁齁甜,把整罐盐全倒进酱汁里
87024,87,调味,想让蒲烧酱汁挂在鱼肉上熬煮时应如何？,小火熬煮收浓至略带稠度,完全不熬煮直接生用酱油,大火猛烧把酱汁烧干糊底,往酱汁里倒水越熬越稀
87025,87,调味,若尝过酱汁觉得过咸应如何调整？,适量加入味淋或糖来调和,再多倒一些酱油加重味道,直接撒盐想盖住咸味,加一勺白醋彻底掩盖
