cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
高卢小圆饼烹饪问题库,,,,,,,
50001,50,备料,制作高卢小圆饼时黄油较合适的预处理方式是？,提前室温软化至手指可轻松压出指印,直接从冷冻室取出整块硬黄油使用,隔水彻底融化成流动的液态再用,把黄油扔进油锅里炸一炸再用
50002,50,备料,制作这类酥松小圆饼面团应选用哪种面粉？,蛋白质含量较低的低筋面粉,筋性很强的高筋面包专用粉,颗粒粗糙麸皮较多的全麦粉,已经发霉结块的陈年面粉
50003,50,备料,为追求细腻入口的口感糖的选择较合适的是？,颗粒细腻易于溶解的糖粉,颗粒较粗不易化开的白砂糖,含较多水分容易受潮的红糖,一整块没敲碎的硬冰糖石
50004,50,备料,备料时将面粉提前过筛的主要目的是？,去除结块让面粉更蓬松均匀,顺便把面粉里的水分都筛掉,借过筛的摩擦给面粉加热升温,把面粉里的虫子筛出来吃掉
50005,50,备料,称量黄油糖粉与面粉时较好的做法是？,用厨房秤按配方比例精确称量,凭手感大致抓取来估算分量,用普通汤匙舀取来粗略估量,看心情随便倒进去多少都行
50006,50,备料,制作小圆饼通常还需准备什么来帮助黏合面团？,适量打散的鸡蛋液,满满一大碗的清水,整整一瓶的食用油,一把生锈的旧铁钉
50007,50,备料,黄油从冰箱取出后软化到什么程度较为理想？,表面变软但仍能保持整体形状,完全化成可以流动的油液,中心依旧坚硬而且冰凉,软化到长出霉斑变质为止
50008,50,备料,用来给小圆饼成型的模具使用前应保证什么？,干净干燥且没有残留油渍,沾着上次的面糊不洗也行,表面还残留着洗洁精泡沫,模具上沾着泥土与碎石子
50009,50,备料,准备烤盘时为防止饼坯粘连可以怎么做？,铺上一张干净的烘焙油纸,把面团直接放在裸露铁盘上,在烤盘里倒满一层清水,在烤盘上抹一层洗洁精
50010,50,备料,鸡蛋在加入面团前较合适的处理方式是？,提前回温并打散成均匀蛋液,带壳整颗直接丢进面团里,用刚出冰箱的冰冷整蛋使用,把已经发臭的坏蛋打进去
50011,50,备料,制作小圆饼时各种食材的温度较理想的状态是？,大致接近室温以便顺利混合,全部保持刚出冰箱的低温,全部加热到温热再行使用,把所有食材都冻成冰坨再用
50012,50,备料,完成备料后操作台面应当保持什么状态？,整洁有序食材分类摆放妥当,食材一股脑随意堆在一处,工具与面粉撒得到处都是,台面上洒满污水和垃圾
50013,50,烹饪,黄油与糖粉混合打发到什么状态较为合适？,打发至颜色发白体积略显膨松,随便搅拌两下混合均匀就行,长时间猛打到完全融化出油,用喷枪把黄油烧化后再搅
50014,50,烹饪,把面粉加入打发好的黄油糊时较好的手法是？,用刮刀切拌至看不见干粉即可,用力反复揉搓让面团出筋,高速搅打很久使其充分上劲,把面糊狠狠摔到墙上甩匀
50015,50,烹饪,饼干面团搅拌过度容易出现什么问题？,起筋发硬失去原本的酥松口感,口感变得格外松软几乎掉渣,饼干颜色变得异常洁白,面团会自己飞出搅拌碗外
50016,50,烹饪,揉好的饼干面团在压模成型前合适的处理是？,包好后放进冰箱冷藏松弛片刻,立刻趁软直接擀开就去成型,放在温暖处发酵让它膨胀,把面团泡进热水里加热回软
50017,50,烹饪,用模具压制小圆饼时较好的做法是？,把面团擀成厚度均匀的薄片再压模,随手揪一团直接用手捏成圆形,把面团压成厚薄不均的片再切,用拳头把面团一通乱砸压扁
50018,50,烹饪,把小圆饼坯摆上烤盘时应注意什么？,彼此之间留出适当间距防止粘连,尽量紧紧挨着排满整个烤盘,一个叠一个堆成一座小山,随意乱丢散落在烤盘各处
50019,50,烹饪,烘烤小圆饼之前烤箱应当如何准备？,提前预热到配方设定的温度,不预热直接放进去再慢慢升温,预热到远高于配方要求的高温,烤箱没通电就把饼坯放进去
50020,50,烹饪,烘烤这类小圆饼时温度控制较合适的是？,中低温慢烤使其受热均匀上色,用高温短时间的猛火快速烤,全程只用最低温长时间地烘,直接用明火炙烤饼干表面
50021,50,烹饪,判断小圆饼是否烤好较合适的依据是？,边缘呈现金黄色且质地变干,只按设定的时间一到就取出,表面颜色稍有变化就立刻取出,用耳朵贴着烤箱门听声音判断
50022,50,烹饪,烘烤温度过高容易让小圆饼出现什么状况？,表面焦黑发苦而内部尚未烤透,整体偏白迟迟不肯上色,口感变得格外湿润绵软,饼干在烤箱里凭空消失
50023,50,烹饪,小圆饼刚出炉时质地偏软应如何对待？,留在烤盘上稍待片刻使其定型变脆,立刻用手去捏着整形,马上泡进冷水里快速降温,趁热用力把饼干掰成两半
50024,50,烹饪,烘烤完成后处理烤箱与成品较好的做法是？,关闭电源并及时取出晾凉,关火后把饼干长时间留在炉内,不关电源就转身去忙别的事,把滚烫的烤盘直接扣在桌上走开
50025,50,调味,高卢小圆饼以何种味道作为主要特色？,浓郁的黄油香气与偏高的甜度,以浓重的咸鲜口味为主,以强烈的酸辣刺激为主,以满口的苦涩怪味为主
