cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
提亚卡乌式炸蕉果烹饪问题库,,,,,,,
97001,97,备料,制作炸蕉果时应选用哪种状态的大蕉？,表皮青绿质地紧实的生大蕉,已经熟透果肉发软的大蕉,表皮带少量黑斑刚开始转熟的大蕉,已经腐烂流汁的大蕉
97002,97,备料,给大蕉去皮前较合适的处理方式是？,先切去两端再沿棱划开表皮,直接像剥香蕉那样硬撕外皮,连皮一起下锅炸熟后再剥,用牙齿把蕉皮一口口咬开
97003,97,备料,备料时为保证卫生首先应当做什么？,洗净双手与所用刀具砧板,只用清水把手快速冲一下,操作前戴上手套但不洗手,用刚摸过地面的手直接处理
97004,97,备料,大蕉去皮后切块的合适做法是？,切成厚度均匀的小段,随手切成大小不一的块,切得越薄越好近乎透明,整根不切直接下锅
97005,97,备料,挑选大蕉时较为合适的选择是？,饱满挺直没有损伤的大蕉,略有碰伤但果肉尚完好的大蕉,稍微偏软但仍可使用的大蕉,已经发霉长毛的大蕉
97006,97,备料,备料阶段需要准备的基础工具是？,干净的菜刀与砧板,只用一把刀在台面上直接切,借用刚切过生肉未洗的砧板,用生锈卷刃的破刀
97007,97,备料,去皮后的大蕉块为防止氧化变黑可以怎么做？,暂时浸入清水中隔绝空气,敞放在空气中静待下锅,撒上厚厚一层面粉裹住,埋进沙土里保存起来
97008,97,备料,准备炸制用油时较合适的选择是？,耐高温且气味清淡的植物油,用量只够浸住一半蕉块的油,反复炸过多次发黑的旧油,用机械齿轮油代替食用油
97009,97,备料,切大蕉块时为保证受热均匀应注意什么？,每块大小尽量保持一致,凭手感切得大小随意,故意切成一大一小搭配,把大蕉切成细丝再揉成团
97010,97,备料,处理大蕉的刀具使用前应保证什么？,刀面干净且没有异味,只用抹布随手擦一擦刀面,用清水把刀快速冲一下即可,刀上还沾着洗洁精的泡沫
97011,97,备料,备料时需要预先准备的调味基础是？,适量食盐或砂糖备用,把盐和糖一次性全部倒出,临时找不到盐就先不准备,准备一袋洗衣粉用来调味
97012,97,备料,完成备料后台面应保持什么状态？,整洁有序食材分类摆放,食材随意堆在一处待用,工具与蕉皮混放在同一处,台面上洒满污水和垃圾
97013,97,烹饪,炸制大蕉块时油温应如何控制？,保持中等油温稳定油炸,全程用最大火让油剧烈翻滚,油尚未热就把蕉块放进去,把油烧到冒黑烟起火再炸
97014,97,烹饪,这道炸蕉果的关键工艺是经过几次油炸？,先炸一次压扁后再复炸一次,从头到尾只油炸一次即可,连续不间断地炸上五六次,完全不油炸直接生着吃
97015,97,烹饪,第一次油炸大蕉块到什么程度时取出？,表面微黄定型但内部仍软,刚一下锅就立刻捞出来,炸到通体焦黑发苦为止,炸到完全化成糊状为止
97016,97,烹饪,第一次炸过的蕉块取出后该做什么处理？,趁热用平整器具将其压扁,直接放凉之后就去装盘,立刻浸入冷水让它变硬,用锤子把蕉块彻底砸碎
97017,97,烹饪,复炸的主要目的是为了达到什么效果？,让外壳更加金黄酥脆,把蕉块炸得软烂入味,让蕉块吸进更多的油,把蕉块炸到凭空消失
97018,97,烹饪,下锅油炸时为避免溅油烫伤应如何操作？,沿着锅边轻轻滑入蕉块,从高处直接把蕉块扔进油里,把大量蕉块一次性倒入锅中,往热油里直接泼一瓢凉水
97019,97,烹饪,油炸过程中判断油温是否合适可以怎么做？,放入一小块蕉看周围是否冒细密气泡,只凭加热的时间长短来判断,把手指直接伸进油里试温度,贴着耳朵去听油的声响估温
97020,97,烹饪,炸蕉块时火候过大容易出现什么问题？,外表焦糊而内部尚未熟透,蕉块迟迟不上色一直发白,油温始终升不上来,蕉块会自己跳出油锅
97021,97,烹饪,想让炸蕉果外脆内软较好的方式是？,控制油温分两次炸透,用小火长时间慢慢浸炸,盖上锅盖把蕉块焖软,把蕉块放进水里煮熟
97022,97,烹饪,炸制时为使蕉块受热均匀应注意什么？,适时翻动让各面均匀着色,放入后一直不去翻动它,用筷子把蕉块死死按在锅底,把蕉块竖着立在油里
97023,97,烹饪,复炸完成后从油锅取出时合适的做法是？,沥去多余油分后再放置,连着大量热油一起盛出,取出后立刻浸入冷水,直接用手伸进油里去捞
97024,97,烹饪,烹饪完成后应如何处理热油与成品？,关火并将蕉块及时捞出沥油,关火后让蕉块继续泡在油里,不关火就直接去做别的事,把热油锅直接扣在桌上走开
97025,97,调味,炸蕉果最经典的咸味调味方式是？,趁热均匀撒上少许细盐,把蕉块整个泡进盐水里,放凉后再厚厚裹上一层盐,撒上一整勺食用洗洁精
97026,97,调味,若想做成甜味的炸蕉果可以怎么处理？,趁热撒上薄薄一层砂糖,浇上满满一碗糖浆泡着,把蕉块裹满厚厚的糖块,在表面抹上一层凝固蜡油
97027,97,调味,给炸蕉果调味时撒盐的用量原则是？,少量多次边尝边调整,一次性大量撒足图省事,凭感觉随手猛撒一大把,把盐换成等量的味精块
