cid,food_id,stage,question,correct_answer,wrong_answer_1,wrong_answer_2,wrong_answer_3
问题cid,食物id,烹饪阶段,问题内容,正确答案,错误答案1,错误答案2,错误答案3
int,int,str,str,str,str,str,str
0,0,0,1,1,1,1,1
双人汉堡餐烹饪问题库,,,,,,,
33001,33,备料,双人汉堡餐备料时应挑选怎样的汉堡胚？,表面完整松软新鲜的汉堡胚,稍微放置一天偏硬的汉堡胚,边缘略干但仍可用的汉堡胚,已经长出霉斑发臭的汉堡胚
33002,33,备料,备料前为保证卫生首先应当做什么？,洗净双手并清洁所用器具,只用清水快速冲一下双手,戴上手套但不清洗器具,用刚摸过地面的手直接处理
33003,33,备料,制作肉饼所用的牛肉馅较合适的选择是？,色泽红润气味正常的新鲜牛肉馅,略微发暗但尚可使用的牛肉馅,解冻后稍有出水的牛肉馅,已经发黏散发馊味的腐坏牛肉馅
33004,33,备料,处理冷冻牛肉饼较合适的解冻方式是？,提前置于冷藏室缓慢解冻,室温下长时间敞开放置解冻,泡在温水里加快解冻速度,放进沸水锅里直接煮化冰块
33005,33,备料,备料时清洗夹层用的生菜应注意什么？,用流动清水逐叶冲净泥沙,放在水盆里长时间浸泡,简单用湿布擦一下表面就好,用洗洁精反复揉搓菜叶
33006,33,备料,切汉堡用的番茄片时较合适的做法是？,切成厚薄均匀的圆片,凭手感随意切成厚薄不一的块,尽量切得越厚越好方便夹,把整颗番茄硬塞进汉堡里
33007,33,备料,挑选夹入汉堡的芝士片时应注意什么？,选用质地完整气味正常的芝士片,边角略干但仍可用的芝士片,接近保质期但尚未变质的芝士片,已经发霉结块变味的芝士片
33008,33,备料,把牛肉馅做成肉饼时较合适的做法是？,按汉堡胚大小压成厚薄均匀的圆饼,随手捏成大小不一的肉团,尽量做得越厚越好方便煎,把肉馅胡乱抹成一摊碎渣
33009,33,备料,备料时所用的菜刀与砧板应如何？,保持干净并生熟分开使用,一块砧板从头到尾不换着用,借用刚切过生肉未洗的砧板,直接在落满灰尘的台面上切
33010,33,备料,准备汉堡胚时为方便夹馅可以怎么做？,沿中线将面包胚横向剖开成两半,把面包胚撕成不规则的碎块,只在表面划一道浅口不剖开,把面包胚揉成一个面团球
33011,33,备料,备料时各类食材的取用量应如何把握？,按两人份的套餐适量取用,凭感觉多取出一些备着,担心不够而取出双倍的量,把整批食材全部拆开摊着
33012,33,备料,完成备料后操作台面应保持什么状态？,整洁有序食材分类摆放,食材一股脑堆在一处待用,生肉与蔬菜混放在同一区域,台面洒满血水和菜屑无人清理
33013,33,烹饪,煎制汉堡肉饼前平底锅应处理到什么程度？,充分预热并刷上薄薄一层油,冷锅时就把肉饼放上去,锅还没热就倒满大量油,完全不放油直接干烧到冒烟
33014,33,烹饪,煎汉堡肉饼时火候应如何把握？,用中火煎使内外均匀受热,全程用最大火快速逼熟,始终用极小火慢慢温着,用喷枪对着肉饼烧到炭化
33015,33,烹饪,煎肉饼时什么时候翻面较合适？,底面煎至焦香定型时翻面,刚下锅几秒就开始频繁翻动,等一面完全煎黑后再翻面,全程不翻面只煎朝下那一面
33016,33,烹饪,判断汉堡肉饼是否熟透较可靠的方法是？,确认中心无血水且色泽一致,只凭下锅的时间长短来判断,看表面稍微上色就认定已熟,贴着耳朵听肉饼内部的声响
33017,33,烹饪,煎肉饼时为锁住肉汁较好的做法是？,中途尽量减少反复按压肉饼,用锅铲不停地用力按压挤压,煎好后立刻切开摊着放凉,把肉饼浸进一锅水里煮熟
33018,33,烹饪,处理汉堡胚切面较能提升风味的做法是？,在锅上把切面稍稍烘烤至微脆,把整个面包胚泡进水里再用,让面包胚一直放着不作处理,把面包胚丢进油锅里炸透
33019,33,烹饪,想让芝士片在肉饼上微微融化应在何时放？,肉饼快煎好时铺上用余温化开,肉饼刚下锅就立刻盖上芝士,等肉饼完全离锅冷却后再放,把芝士片直接扔进空锅里干烧
33020,33,烹饪,煎制肉饼时锅温过高容易出现什么问题？,外表焦糊而内部尚未熟透,肉饼整体偏白难以上色,肉汁全部凝固悬在表面,肉饼瞬间凭空消失不见
33021,33,烹饪,同时煎多块肉饼时较合适的做法是？,留出间距使每块均匀受热,把几块肉饼紧紧叠在一起煎,把肉饼全部挤在锅的一角,把肉饼竖着立在锅里煎
33022,33,烹饪,煎肉饼过程中渗出多余油脂应如何处理？,适时撇去多余油脂保持清爽,任由油脂越积越多不去管它,再额外倒入大量油一起煎,往热锅里倒水让油花四溅
33023,33,烹饪,想让汉堡胚口感更好烘烤时应注意什么？,切面朝下短时间烘到金黄即可,把面包胚长时间烤到焦黑,把面包胚两面都烤到发硬,把面包胚放进汤里煮到软烂
33024,33,烹饪,烹饪完成后应如何处理热锅与成品？,关火并把肉饼及时取出待用,关火后让肉饼一直留在锅里,不关火就直接去做别的事,直接把热锅扣在桌上走开
33025,33,调味,给汉堡肉饼调味时较基础的做法是？,煎前撒上适量盐与黑胡椒,完全不加任何调味直接煎,一次性倒入大量盐把肉腌透,抹上一整勺食用洗洁精
