cid,behavior_id,adv_id,premise,context
口上id,触发口上的行为id,口上限定的剧情npcid,前提id,口上内容
str,str,int,str,str
0,0,0,0,1
口上配置数据,,,,
1,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}在{TargetName}的头发上射出了一点精液\n{Name}看着白浊的液体缓缓顺着{TargetName}柔顺的发丝滑落，内心涌起一股奇妙的满足感\n{TargetName}感受到头发上温热粘稠的触感，表情微微变化\n空气中弥漫着一股独特的腥膻气息，两人的呼吸都变得有些急促\n随着时间流逝，液体逐渐凝固，在发丝间留下难以忽视的痕迹\n
1000,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}将勃起的阴茎贴在{TargetName}柔顺的发丝上，用力摩擦几下后射出一股精液，白浊在乌黑的发丝上格外显眼\n{TargetName}感到头发上传来温热湿润的感觉，眼神中闪过一丝羞耻与无奈\n{Name}看着自己的杰作，满足感油然而生，伸手轻抚那沾染了精液的秀发\n
1001,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}将{TargetName}的长发缠绕在自己的阴茎上，借着发丝的丝滑质感上下套弄，很快达到了高潮\n粘稠的白液喷溅在发丝之间，如同给纯黑的画布点缀上白色的星点\n{TargetName}感受到头发被拉扯的微痛和湿黏的触感，脸颊染上一层薄红\n
1002,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手抓住{TargetName}的秀发，将勃起的阴茎埋入其中摩擦，发丝的柔软触感让他很快到达了临界点\n随着一声低吼，{Name}释放出来，白浊的液体洒落在{TargetName}的发间\n{TargetName}低垂着头，感受着头皮传来的拉力和发丝间的湿润，羞耻感和异样感交织在一起\n
1003,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}用手收集起{TargetName}披散的长发，将其缠绕在自己胀大的阴茎上，发丝的滑腻触感让他忍不住加快了手上的动作\n精液从马眼中喷射而出，沿着发丝滑落，如同为黑夜中的河流点缀上银色的光芒\n{TargetName}感觉到头发被沾湿，那温热粘稠的触感让她微微皱眉\n
1004,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手扶着{TargetName}的肩膀，将坚硬的阴茎在她的头发上来回摩擦，发丝的柔软包裹感让他忍不住发出轻哼\n几次深呼吸后，{Name}的腰部猛地一挺，精液喷洒在{TargetName}的秀发上，形成点点白斑\n{TargetName}感受到头顶的湿意，不由得闭上眼睛，脸上浮现出复杂的表情\n
1005,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}轻轻抓起{TargetName}柔顺的长发，将其盘成一个圈，然后将自己的阴茎插入其中抽动\n发丝的柔滑触感让{Name}很快就达到高潮，一股股精液喷射而出，将秀发染成斑驳的白色\n{TargetName}感受到头皮传来的轻微拉扯和发丝间逐渐扩散的湿润感，眼睛微微睁大\n
1006,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}将{TargetName}的长发分成几缕，交织成一个松散的网，然后将勃起的阴茎放入其中摩擦\n发丝的交错触感刺激着敏感的龟头，没多久{Name}就颤抖着射出一股精液，白浊液体在黑发上形成醒目的对比\n{TargetName}感到发丝间传来湿热的触感，身体不由自主地轻颤了一下\n
1007,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手捧起{TargetName}的长发，将其覆盖在自己勃起的阴茎上，借着发丝的丝滑质感快速套弄\n快感如电流般窜过{Name}的脊背，他闷哼一声，白浊的液体喷洒在{TargetName}的秀发上\n{TargetName}感受到头发被沾湿的感觉，微微蹙眉，却也没有挣脱\n
1008,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}让{TargetName}低下头，将她的长发搭在自己挺立的阴茎上，轻轻摩擦着敏感的龟头\n发丝的轻柔触感如同无数细小的手指挑逗着{Name}，他很快就忍不住射精，白浊的液体沿着秀发滑落\n{TargetName}感觉到头发上的温热湿意，脸颊染上一层薄红，眼神中流露出一丝羞涩\n
1009,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}轻柔地抚摸着{TargetName}的头发，然后将勃起的阴茎贴上去，发丝的柔软触感让他情不自禁地加快了摩擦的速度\n随着一阵快感的袭来，{Name}射出一股精液，白浊的液体在黑发上格外显眼\n{TargetName}感受到头发上突然的湿意，不由得轻轻颤抖，心中涌起一股复杂的情绪\n
1010,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手拢起{TargetName}的长发，形成一个临时的套筒，将自己勃起的阴茎插入其中快速抽动\n发丝的丝滑触感很快就让{Name}达到高潮，精液喷射而出，如同给黑色画布添加白色点缀\n{TargetName}感受到头皮传来的轻微拉力和发丝间的湿润感，脸上浮现出一丝羞涩\n
1011,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}让{TargetName}低头，借着姿势的便利将勃起的阴茎埋入她浓密的发丝中，发丝的柔软包裹感让他忍不住加快动作\n随着一声低吼，{Name}释放出来，白浊的液体喷洒在黑色的发丝间，形成鲜明的对比\n{TargetName}感到头发被温热的液体沾湿，羞耻感涌上心头，却也没有挣扎\n
1012,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}轻轻捧起{TargetName}的一缕长发，将其环绕在自己的阴茎上，借助发丝的滑腻感上下套弄\n快感积累到一定程度后，{Name}射出一股精液，白色的液体沿着黑色的发丝蜿蜒而下\n{TargetName}看着自己的头发被染上白浊，眼神中闪过一丝复杂的情绪\n
1013,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}将{TargetName}的两缕长发交错在一起，形成一个十字结构，然后将勃起的阴茎插入其中摩擦\n发丝的交错触感很快让{Name}达到高潮，精液从马眼中喷射而出，将黑发染成了星点状的白色\n{TargetName}感受到头发被拉扯和沾湿的感觉，羞耻感和异样感交织在一起\n
1014,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}让{TargetName}坐下，站在她身后，将自己勃起的阴茎轻轻放在她的头顶上，借着发丝的柔软感摩擦\n随着快感的累积，{Name}的呼吸变得急促，很快就射出一股精液，白浊的液体从{TargetName}的头顶滑落\n{TargetName}感受到头顶传来的温热湿意，身体微微颤抖，却也没有躲闪\n
1015,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手捧起{TargetName}的头发，轻轻将其卷成一团，露出阴茎的前端，在她的发丝上来回摩擦\n发丝的柔软触感让{Name}很快就达到高潮，精液喷洒在{TargetName}的秀发上，形成点点白斑\n{TargetName}感受到头发上传来的湿意，脸颊染上一层薄红，眼中带着一丝羞涩\n
1016,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}将{TargetName}的长发分成两束，交叉形成一个环状，然后将勃起的阴茎插入其中抽动\n发丝的柔软和交叉处的微妙摩擦感让{Name}很快就达到高潮，精液喷射而出，将黑发点缀成白色\n{TargetName}感受到头皮传来的轻微拉力和发丝间的湿意，不由得闭上眼睛，心跳加速\n
1017,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}轻轻抓起{TargetName}的一绺长发，在手中盘成一个松散的圈，然后将勃起的阴茎插入其中抽动\n发丝的丝滑触感很快就让{Name}达到高潮，精液喷射而出，沿着黑色的发丝滑落\n{TargetName}感受到头发被拉扯和沾湿的感觉，脸上浮现出一丝羞涩和不安\n
1018,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手扶着{TargetName}的肩膀，让她保持不动，然后将勃起的阴茎贴在她的头发上来回摩擦\n发丝的柔软触感让{Name}很快就达到高潮，精液从马眼中喷射而出，在黑发上形成星点状的白色\n{TargetName}感受到头发上传来的温热湿意，眼神中闪过一丝羞耻与无奈\n
1019,p_orgasm_small,0,CVP_A1_ShootPos|B0_E_1,\n{Name}轻轻拢起{TargetName}的长发，形成一个临时的洞穴，将自己勃起的阴茎插入其中快速抽动\n发丝的柔软包裹感让{Name}忍不住加快了动作，很快就射出一股精液，白浊的液体在黑发上格外显眼\n{TargetName}感受到头皮传来的轻微拉力和发丝间的湿润感，不由得轻轻咬住下唇\n
1020,p_orgasm_normal,0,CVP_A1_ShootPos|B0_E_1,\n{Name}将{TargetName}的长发拢成一束，用手固定住，然后将胀大的阴茎插入其中快速抽动\n随着一声低吼，{Name}射出大量精液，浓稠的白浊液体完全浸湿了{TargetName}的一大片头发，顺着发丝滴落\n{TargetName}感受到头发被大量温热液体沾湿的感觉，不由得瞪大眼睛，呼吸变得急促\n
1021,p_orgasm_normal,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手捧起{TargetName}的秀发，将其缠绕在勃起的阴茎上，发丝的丝滑触感让他忍不住加快了套弄的速度\n积累的快感终于爆发，{Name}射出大量精液，浓稠的白浊完全浸透了{TargetName}的头发，甚至滴落到她的肩膀\n{TargetName}感受到头皮传来的拉力和大量湿热液体的触感，脸上浮现出震惊与羞耻的表情\n
1022,p_orgasm_normal,0,CVP_A1_ShootPos|B0_E_1,\n{Name}让{TargetName}低头，将她的长发披散在自己的腿上，然后将勃起的阴茎埋入发丝中快速摩擦\n发丝的包裹感让{Name}很快达到高潮，大量精液喷涌而出，完全浸湿了{TargetName}的一大片头发\n{TargetName}感受到头发被大量沾湿的感觉，湿热的液体甚至流到了她的脸颊，让她不由得轻声惊呼\n
1023,p_orgasm_normal,0,CVP_A1_ShootPos|B0_E_1,\n{Name}轻轻将{TargetName}的长发盘成一个环状，然后将胀大的阴茎插入其中快速抽动\n随着快感的累积，{Name}射出大量精液，浓稠的白浊液体完全浸湿了发丝，甚至形成小股溪流顺着{TargetName}的头发滑落\n{TargetName}感受到大量温热液体浸透头发的感觉，心跳加速，眼神中带着一丝震惊\n
1024,p_orgasm_normal,0,CVP_A1_ShootPos|B0_E_1,\n{Name}双手拢起{TargetName}的长发，形成一个临时的套筒，将自己勃起的阴茎插入其中用力抽送\n发丝的柔软触感让{Name}很快就达到高潮，大量精液喷涌而出，完全浸湿了{TargetName}的头发，甚至顺着她的脸颊滑落\n{TargetName}感受到头发被大量沾湿的感觉，湿热的液体甚至流到了她的颈部，让她不由得微微颤抖\n
1025,p_orgasm_normal,0,CVP_A1_ShootPos|B0_E_1,\n{Name}轻柔地抚摸着{TargetName}的头发，然后将胀大的阴茎埋入其中，发丝的柔软触感让他忍不住加快了摩擦的速度\n随着一阵剧烈的颤抖，{Name}射出大量精液，浓稠的白浊液体如瀑布般喷涌而出，完全浸透了{TargetName}的头发\n{TargetName}感受到头皮传来的湿热感，大量液体顺着头发流下，她不由得瞪大眼睛，呼吸变得急促\n
1026,p_orgasm_normal,0,CVP_A1_ShootPos|B0_E_1,\n{Name}让{TargetName}跪坐在地上，然后站在她身后，将自己勃起的阴茎放在她的头顶上快速摩擦\n随着快感的累积，{Name}射出大量精液，浓稠的白浊液体从{TargetName}的头顶向下流淌，几乎浸湿了她的整个头部\n{TargetName}感受到头顶传来的大量湿热液体，不由得闭上眼睛，身体微微颤抖\n
