cid,behavior_id,adv_id,premise,context
口上id,触发口上的行为id,口上限定的剧情npcid,前提id,口上内容
str,int,int,str,str
0,0,0,0,1
口上配置数据,,,,
1,101,4080,high_1&CVP_A3|4080_F_L_200,“希望你没有遇到什么麻烦，{Name}。”林淡淡地说道。
2,101,4080,high_1&CVP_A3|4080_F_L_500,“面无表情?”\n柔和的眼神一改常态，稍显犀利。\n“谁说的？”
3,102,4080,high_1&CVP_A3|4080_F_L_500,“博士，你应该还有许多事要做吧。”\n林 语气中带了点不耐烦\n“没有？那你帮我做点事吧”
4,101,4080,high_1&CVP_A3|4080_F_GE_500,“又有麻烦吗?希望你一切顺利”她淡淡的语气难得露出一点人情味。
5,101,4080,high_1&CVP_A3|4080_F_GE_500,“相对于其他饮品，龙门的茶更符合我的胃口。”她饶有兴致地说道“要来点喝么？”
6,101,4080,high_1&CVP_A3|4080_F_GE_500,“龙门地大物博，好东西不计其数。”提到龙门，林的眼眸中闪烁着自豪的光。
7,103,4080,high_1&CVP_A3|4080_F_LE_2500,“有些文件还是需要你看看。”\n林雨霞从文件袋中拿出一份文件递给{PlayerName}。\n她的手指与{PlayerName}的手指轻轻触碰了一下，在文件交接的瞬间，{PlayerName}感觉到林的手指纤细而微凉。\n林的目光看向{Name}，眼神既温柔又大气，然后又迅速移开。\n{PlayerName}接过文件后，林雨霞的手自然地收回。\n她坐在椅子上，身体微微后仰，双手交叉放在腿上，等待着{PlayerName}查看文件。她的表情很平静，看不出太多的情绪波动。
8,103,4080,high_1&CVP_A3|4080_F_LE_500,林站在{PlayerName}身旁，一脸无趣的发着呆。\n{PlayerName}轻轻拍了拍她的肩膀提醒她，她身体微微一僵，随即又迅速放松下来\n便回归到自己的岗位上，并未多说什么。
9,103,4080,high_1&CVP_A3|4080_F_LE_2500,“这是一次很危险的行动”{PlayerName}在给林讲解战术。\n用手在战术板上比划，林凑近了一些，手指偶尔会碰到{PlayerName}的手指。                    她没有立刻退开，而是专注地听着讲解，等到讲解结束，她才轻轻收回手。                           \n“晓得了。”林认真地点头，表示自己明白了。
10,103,4080,high_1&CVP_A3|4080_X_GE_0,林和{Name}坐在一起聊天。\n{Name}讲了一个炎国笑话，林雨霞笑着轻轻推了一下{Name}的肩膀。\n
11,103,4080,high_1&CVP_A3|4080_X_L_100,{Name}看见林独自站在那里，想着给她来个Surprise。\n悄悄的靠近，当{Name}动手时，琉璃壁倒给{Name}来了个Surprise。\n看着被弹开的{Name}，林扶额叹气：\n“{Name}，成熟点。”\n上前，揪着{Name}的衣服把他拽起。
12,103,4080,high_1&CVP_A3|4080_F_GE_2500&CVP_A3|4080_G_GE_2,{Name}遇到了一些麻烦，焦躁而沮丧的表请让林的心中涌起一股怜惜之情。\n她走过去，轻轻抱住{Name}。\n她的手臂温柔地环绕着{Name}的腰，将{Name}拥入怀中。她的脸轻轻地贴在{Name}的胸口，能感受到{Name}的心跳和呼吸。\n她的声音温柔而低沉，安慰着{Name}：“别难过，一切都会好起来的。”\n她的拥抱充满了温暖和关怀，就像冬日里的一缕阳光，驱散了{Name}心中的阴霾。
13,1331,4080,high_1,“这份文件是？”\n“一些情报。这几年来，罗德岛在龙门贫民区接触过的每一个感染者，他们后续的身体健康状态，以及社会信誉记录。还有罗德岛在龙门销售的每一份矿石病相关药品的交易记录，都在这里。” \n“我现在向罗德岛提出合作邀请，是基于这些考察的结果。”\n“......你是说，从那件事之后，你一直关注着罗德岛？”\n“必要的防人之心，也是为了不让那样的事件在龙门再次上演。”\n“你很清楚这份情报可以带来的后果。”\n“所以我在收集这些情报的同时，也杜绝了第二个人得到这份情报的可能。”\n“那请问，你现在向罗德岛提交这份情报的目的是......”\n“展现我的诚意。”
14,1332,4080,high_1&time_0_to_9,“早上好，博士，希望你不会遇到什么麻烦。”林的像清晨那般清新、温柔。
15,1401,4080,high_1&CVP_A3|4080_G_LE_1,“我可以保护你，也可以帮你处理一些麻烦，但你最好向我展示这样做的价值。”林淡淡的说。
16,1401,4080,high_1&CVP_A3|4080_G_G_1,“你要走吗？还是说...留下来陪我。”林转身看向你，语气不似往日，变得更加温柔，似乎还有一丝请求。
17,1401,4080,high_1&CVP_A3|4080_G_GE_3,“这是我们的独处时间吗？”语气轻快，粉色的眼眸闪着期待的光。
18,1401,4080,high_1&CVP_A3|4080_G_GE_4,“只有我们了，懂我意思吗？”林温和的笑了笑。
