cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}握住{TargetName}纤细的脚踝，让{penis}在{feet}之间缓慢而有节奏地前后抽送，龟头不时蹭过她娇小的脚趾缝隙。
1001,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}控制着腰部的律动，让{penis}在{feet}细嫩的足心间来回磨蹭，肉棒上的青筋随着每一次挺动而跳动着。
1002,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}用力将{TargetName}的小脚并拢压紧，让{penis}被{feet}完全包裹住，然后开始加快抽插的速度，发出淫靡的摩擦声。
1003,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}抬起腰胯，将{penis}往{feet}深处顶弄，肉棒在娇小的足弓间反复进出，龟头时不时从脚趾间探出头来。
1004,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}按住{TargetName}的双脚不让她乱动，让{penis}在{feet}柔软的脚心上持续摩擦，前液打湿了她精致的小脚丫。
1005,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}调整着角度，让{penis}从{feet}的足弓处滑向脚趾根部，然后又退回来，在她稚嫩的脚掌上留下一道道湿润的痕迹。
1006,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}握紧{TargetName}的脚踝向两侧掰开再合拢，让{penis}在{feet}形成的缝隙中快速抽动，肉棒与嫩足的摩擦声在房间里回荡。
1007,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}将{TargetName}的双脚捧到面前，一边让{penis}在{feet}间抽插，一边用拇指按压她小巧的脚趾，让它们蜷缩起来夹紧肉棒。
1008,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}挺动腰身，让{penis}沿着{feet}细腻的足底来回摩擦，龟头在她娇嫩的脚心上画着圈，前液让摩擦变得更加顺滑。
1009,action_part_penis_in_body_11_B,0,CVP_A2_T|102_E_1&CVP_A2_T|131_E_1,{Name}加快了抽送的频率，让{penis}在{feet}之间发出啪啪的撞击声，肉棒与她小巧足弓的每一次碰撞都带起一阵淫靡的水声。
1010,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}握住{TargetName}那双修长的脚踝，将{penis}抵在{feet}的足心柔软处，开始有节奏地前后摩擦，感受着成熟女性纤长足弓带来的紧密包裹。
1011,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}掌控着{TargetName}纤长优美的双足，让{penis}在{feet}之间快速抽送，熟女足底的细腻肌肤与柱身紧密贴合，带起阵阵淫靡的水声。
1012,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}按压着{TargetName}修长的脚背，将{feet}用力合拢夹紧{penis}，然后挺动腰部让肉棒在成熟女性的足弓间来回摩擦，龟头不时从足趾间探出。
1013,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}双手固定住{TargetName}的脚踝，让{penis}在{feet}的足心处大力抽插，肉棒蹭过熟女纤长的脚趾，带出一串串淫液在她优美的足弓上拉出银丝。
1014,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}将{TargetName}那双颀长的美足并拢，用力压向{penis}，然后加快腰部挺动的频率，让柱身在{feet}间高速摩擦，感受着成熟女性足部肌肤的温润细腻。
1015,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}操控着{TargetName}修长纤细的双足，让{feet}包裹住{penis}上下搓动，肉棒在熟女优雅的足弓中进出抽送，前液沾湿了她的脚趾缝隙。
1016,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}紧握{TargetName}纤长的脚腕，将{penis}深深嵌入{feet}之间，然后以强势的节奏抽动腰肢，肉棒在成熟女性柔软的足心处来回碾磨。
1017,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}把{TargetName}那双修长优美的足弓合在一起，让{penis}在{feet}围成的肉穴中大力抽送，龟头反复蹭过熟女细嫩的足趾，带出阵阵水声。
1018,action_part_penis_in_body_11_B,0,CVP_A2_T|106_E_1&CVP_A2_T|132_E_1,{Name}掰开{TargetName}纤细修长的双足，让{penis}贴紧{feet}的足心，然后挺腰加速摩擦，肉棒在成熟女性温热的足底肌肤上滑动，淫液浸湿了她的脚背。
