cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_penis_in_body_0_A,0,high_1,{Name}的{penis}在{TargetName}的{hair}间来回摩擦，每一次动作都让{TargetName}的头发缠绕着敏感的柱身，带来独特的刺激感。
1001,action_part_penis_in_body_0_A,0,high_1,{Name}缓慢地在{TargetName}的{hair}中抽送着{penis}，柔软的发丝紧贴着勃起的柱身，带来丝滑的触感。
1002,action_part_penis_in_body_0_A,0,high_1,{TargetName}的{hair}紧紧包裹着{Name}的{penis}，每一次摩擦都让肉棒传来阵阵酥麻的快感。
1003,action_part_penis_in_body_0_A,0,high_1,{Name}加快了在{TargetName}的{hair}中抽插的速度，{penis}被丝滑的发丝摩擦着，前端渗出透明的液体。
1004,action_part_penis_in_body_0_A,0,high_1,{TargetName}的{hair}被{Name}的{penis}蹭得凌乱不堪，龟头在发丝间摩擦时带来的快感让他不自觉地加快了速度。
1005,action_part_penis_in_body_0_A,0,high_1,{Name}的{penis}在{TargetName}的{hair}中享受着独特的快感，{TargetName}纤细的发丝缠绕在肉棒上的感觉让他忍不住喘息。
1006,action_part_penis_in_body_0_A,0,high_1,{Name}用{penis}拍打着{TargetName}的{hair}，然后重新插入发丝中继续抽送，湿润的前液让头发沾染上淫靡的气息。
1007,action_part_penis_in_body_0_A,0,high_1,{TargetName}的{hair}被{Name}的{penis}弄得凌乱不堪，每一次抽插都让发丝摩擦着敏感的龟头，带来酥麻的快感。
1008,action_part_penis_in_body_0_A,0,high_1,{Name}的{penis}被{TargetName}的{hair}紧紧包裹，柔顺的发丝随着抽插的动作摩擦着柱身上每一条凸起的血管。
1009,action_part_penis_in_body_0_A,0,high_1,{Name}将{penis}埋在{TargetName}的{hair}中小幅度抽送，丝滑的触感和视觉上的刺激让他感到无比兴奋。
1010,action_part_penis_in_body_0_A,0,high_1,{Name}将{TargetName}的{hair}缠绕在{penis}上，随着抽插动作带来的摩擦让他的肉棒更加硬挺膨胀。
1011,action_part_penis_in_body_0_A,0,high_1,{TargetName}的{hair}被{Name}的{penis}插得一片狼藉，透明的前液让发丝黏连在一起，随着动作发出淫靡的声响。
1012,action_part_penis_in_body_0_A,0,high_1,{Name}在{TargetName}的{hair}中快速抽插着{penis}，每一次动作都让龟头感受到丝滑发丝的爱抚，舒服得让他喘息连连。
1013,action_part_penis_in_body_0_A,0,high_1,{Name}用{penis}在{TargetName}的{hair}上来回磨蹭，性器与发丝的摩擦产生的快感让他情不自禁地加快了节奏。
1014,action_part_penis_in_body_0_A,0,high_1,{TargetName}的{hair}包裹着{Name}的{penis}，随着他腰部的耸动，发丝不断摩擦着敏感的龟头，带来强烈的快感。
1015,action_part_penis_in_body_0_A,0,high_1,{Name}将{penis}深深埋入{TargetName}的{hair}中，感受着柔软发丝对肉棒的包裹和摩擦，享受着这种独特的性体验。
1016,action_part_penis_in_body_0_A,0,high_1,{Name}的{penis}被{TargetName}的{hair}轻柔地缠绕着，每一次抽动都让发丝摩擦过敏感的冠状沟，刺激得他浑身发颤。
1017,action_part_penis_in_body_0_A,0,high_1,{TargetName}的{hair}被{Name}的{penis}摩擦得凌乱不堪，湿漉漉的发丝缠绕在肉棒上，带来更加强烈的快感。
1018,action_part_penis_in_body_0_A,0,high_1,{Name}抓着自己的{penis}在{TargetName}的{hair}上来回蹭动，滑腻的发丝包裹着硬挺的肉棒，让他兴奋不已。
1019,action_part_penis_in_body_0_A,0,high_1,{Name}的{penis}在{TargetName}的{hair}中进进出出，每一次抽插都让发丝摩擦过敏感的龟头，带来一阵阵快感。




1100,action_part_penis_in_body_0_A,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{Name}的{penis}在熟睡中的{TargetName}的{hair}间摩擦着，发出轻微的声响，睡梦中的{TargetName}毫无察觉。
1101,action_part_penis_in_body_0_A,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,熟睡的{TargetName}丝毫不知道自己的{hair}正被{Name}的{penis}摩擦蹭弄，包裹住肉棒的发丝随着动作微微颤动。
1102,action_part_penis_in_body_0_A,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{Name}将{penis}埋在沉睡中{TargetName}的{hair}里，轻轻抽动享受着丝滑触感，少女依旧安静地睡着。
1103,action_part_penis_in_body_0_A,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,熟睡中的{TargetName}毫无知觉，{Name}的{penis}在她的{hair}间来回摩擦，前端已经开始渗出液体。
1104,action_part_penis_in_body_0_A,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{Name}把{penis}夹在睡梦中{TargetName}的{hair}之间，缓缓蹭动着，享受细腻的发丝包裹带来的快感。
1105,action_part_penis_in_body_0_A,0,t_unconscious_flag_1&target_not_sleep_h_awake_but_pretend_sleep,{TargetName}安睡着，全然不知自己的{hair}正裹着{Name}的{penis}上下摩擦，带给对方无限快意。
