cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_penis_in_body_2_B,0,high_1,每一次的挺入都让{TargetName}发出闷哼声，脸颊因吞吐的动作而凹陷，眼角泛起生理性的泪水，喉咙深处不断传来吞咽的声音。
1001,action_part_penis_in_body_2_B,0,high_1,{Name}感受着舌头和口腔黏膜带来的柔软触感，{TargetName}的脸颊因为吮吸的动作而凹陷，唾液从嘴角溢出，顺着下巴滴落。
1002,action_part_penis_in_body_2_B,0,high_1,{Name}双手扶着{TargetName}的头部，有节奏地前后摆动着腰部，每一次深入都顶到喉咙深处，引起{TargetName}一阵阵本能的吞咽反应，脖子上下滚动着。
1003,action_part_penis_in_body_2_B,0,high_1,{TargetName}的{mouth_s}被完全填满，舌头被迫贴在下方，随着{Name}的动作发出湿润的水声，双手无力地扶在{Name}的大腿上。
1004,action_part_penis_in_body_2_B,0,high_1,{Name}享受着{TargetName}{mouth_s}的温暖与湿润，每次抽送都伴随着啧啧的水声，{TargetName}的眼神逐渐迷离，呼吸变得急促。
1005,action_part_penis_in_body_2_B,0,high_1,{Name}感受着{TargetName}{mouth_s}内的每一处褶皱和舌头的触感，享受着这种湿润温暖的包裹感，{TargetName}的眼中闪烁着水光，倒映着{Name}的身影。
1006,action_part_penis_in_body_2_B,0,high_1,{Name}轻轻抓住{TargetName}的下巴，控制着进出{mouth_s}的深度，{TargetName}的喉咙发出呜咽声，眼中泛起水光，嘴角流下晶莹的唾液。
1007,action_part_penis_in_body_2_B,0,high_1,随着{Name}的动作，{TargetName}的头部被迫前后摆动，唇舌尽力包裹着侵入的{penis_s}，发出含糊不清的呻吟声。
1008,action_part_penis_in_body_2_B,0,high_1,{Name}感受到{TargetName}{mouth_s}内的温度逐渐升高，唾液分泌增多，使得每一次抽送都变得更加顺滑，快感如电流般窜过全身。
1009,action_part_penis_in_body_2_B,0,high_1,随着动作的持续，{TargetName}的呼吸愈发急促，脸颊因缺氧而泛红，却仍然努力配合着{Name}的节奏，表现出无比的顺从。
1010,action_part_penis_in_body_2_B,0,high_1,{Name}的手掌抚过{TargetName}的脸颊，感受着{penis_s}在{mouth_s}中的形状，{TargetName}顺从地配合着节奏，喉咙深处发出模糊的呻吟。
1011,action_part_penis_in_body_2_B,0,high_1,每当{Name}深入到喉咙时，{TargetName}都会本能地收缩喉部肌肉，带来一阵紧致的挤压感，让{Name}忍不住发出满足的叹息。
1012,action_part_penis_in_body_2_B,0,high_1,{TargetName}的嘴唇被迫张开，唾液与前液混合在一起，在抽送间形成细丝，随着动作牵连出银丝，画面格外淫靡。
1013,action_part_penis_in_body_2_B,0,high_1,{Name}按住{TargetName}的后脑，加快了挺动的频率，{TargetName}努力适应着这节奏，鼻息变得急促，手指无意识地抓紧了{Name}的衣物。
1014,action_part_penis_in_body_2_B,0,high_1,{Name}轻柔地捏住{TargetName}的下巴，控制着对方的动作，{TargetName}的眼神中混合着顺从与迷离，口中发出含糊不清的呜咽声。

1020,action_part_penis_in_body_2_B,0,jj_0&CVP_A1_A|76_LE_3,{Name}生涩地挺动腰部，将{penis_s}在{TargetName}的{mouth_s}内缓慢抽送，尽管技巧不足，但是{TargetName}也只能眉头微皱，口中被迫含住{penis_s}。
1021,action_part_penis_in_body_2_B,0,jj_0&CVP_A1_A|76_LE_3,{Name}按住{TargetName}的头部，笨拙地将{penis_s}在对方{mouth_s}中进出，虽然节奏不稳但小巧的尺寸让{TargetName}能够完全吞入，引起内心一阵淫秽的快感。
1022,action_part_penis_in_body_2_B,0,jj_0&CVP_A1_A|76_LE_3,{Name}抓着{TargetName}的下巴，毫无章法地让{penis_s}在{mouth_s}内戳刺，短小的阴茎让动作显得有些滑稽，却也让{Name}享受着对{TargetName}口腔的完全占有。
1023,action_part_penis_in_body_2_B,0,jj_0&CVP_A1_A|76_LE_3,{Name}扶着{TargetName}的下巴，粗暴地抽动{penis_s}，技巧虽差但看到{TargetName}被迫吞吐的模样，心中涌起一阵征服和蹂躏的快感。
1024,action_part_penis_in_body_2_B,0,jj_0&CVP_A1_A|76_LE_3,{Name}手按着{TargetName}的后脑，不熟练地将{penis_s}往{mouth_s}深处送，尽管动作生硬但小巧的尺寸使{TargetName}不至于太难受，这种支配感令{Name}兴奋不已。

1025,action_part_penis_in_body_2_B,0,jj_0&CVP_A1_A|76_G_3&CVP_A1_A|76_LE_6,{Name}轻握{TargetName}的下巴，以稳定的节奏让{penis_s}在{mouth_s}内进出，短小的尺寸配合中等技巧，让{TargetName}能轻松吞吐的同时体验到被掌控的快感。
1026,action_part_penis_in_body_2_B,0,jj_0&CVP_A1_A|76_G_3&CVP_A1_A|76_LE_6,{Name}双手捧着{TargetName}的脸颊，有规律地将{penis_s}送入{mouth_s}深处，虽然阴茎不大但娴熟的节奏让每次进入都能触碰到敏感的喉咙入口。
