cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}在{TargetName}的{face_s}上来回滑动，湿润的前端留下一道淫靡的痕迹。
1001,action_part_penis_in_body_1_B,0,high_1,{Name}握着{penis_s}在{TargetName}的{face_s}上轻轻拍打，每一下都发出轻微的啪啪声。
1002,action_part_penis_in_body_1_B,0,high_1,{Name}将{penis_s}贴着{TargetName}的{face_s}缓缓摩擦，前端渗出的液体涂满了{TargetName}的脸庞。
1003,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}描绘着{TargetName}的{face_s}轮廓，从额头一直滑到下巴。
1004,action_part_penis_in_body_1_B,0,high_1,{Name}将{penis_s}压在{TargetName}的{face_s}上画圈，在{TargetName}的脸颊上留下湿漉漉的痕迹。
1005,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}轻轻顶弄{TargetName}的{face_s}，每次触碰都让{TargetName}的脸颊微微凹陷。
1006,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}在{TargetName}的{face_s}上快速摩擦，前液随着动作甩在{TargetName}脸上。
1007,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}轻轻摩挲{TargetName}的{face_s}，龟头在{TargetName}细嫩的肌肤上留下湿痕。
1008,action_part_penis_in_body_1_B,0,high_1,{Name}把{penis_s}贴在{TargetName}的{face_s}上，随着脉搏的跳动轻轻颤抖着。
1009,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}磨蹭{TargetName}的{face_s}，一边揉捏着茎身一边涂抹着{TargetName}的脸。
1010,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}在{TargetName}的{face_s}上从左到右来回滑动，留下一道道水渍。
1011,action_part_penis_in_body_1_B,0,high_1,{Name}将{penis_s}沿着{TargetName}的{face_s}边缘慢慢滑动，时不时轻轻戳刺。
1012,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}的顶端在{TargetName}的{face_s}上点按，每次接触都留下一小滴透明液体。
1013,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}贴着{TargetName}的{face_s}上下移动，龟头时不时蹭过{TargetName}的鼻尖。
1014,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}轻拍{TargetName}的{face_s}，发出淫靡的拍打声，前液飞溅在{TargetName}脸上。
1015,action_part_penis_in_body_1_B,0,high_1,{Name}将{penis_s}压在{TargetName}的{face_s}上快速摇晃，龟头蹭得{TargetName}满脸通红。
1016,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}的侧面贴着{TargetName}的{face_s}缓慢滑过，感受着{TargetName}细腻的肌肤。
1017,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}在{TargetName}的{face_s}上打圈，每转一圈就蹭过{TargetName}的嘴角。
1018,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}轻敲{TargetName}的{face_s}，然后沿着{TargetName}的脸颊滑向耳垂。
1019,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}在{TargetName}的{face_s}上来回磨蹭，前端分泌的液体弄湿了{TargetName}的脸。
1020,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}划过{TargetName}的{face_s}，从眉间一直滑到下巴，留下一道黏腻的痕迹。
1021,action_part_penis_in_body_1_B,0,high_1,{Name}将{penis_s}压在{TargetName}的{face_s}上小幅度抖动，龟头渗出的液体沾湿了{TargetName}的睫毛。
1022,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}摩擦{TargetName}的{face_s}，不时轻轻戳刺{TargetName}柔嫩的脸颊。
1023,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}紧贴{TargetName}的{face_s}上下移动，前液像涂抹乳液一样覆盖{TargetName}的脸。
1024,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}在{TargetName}的{face_s}上画"8"字，龟头擦过{TargetName}的每一寸肌肤。
1025,action_part_penis_in_body_1_B,0,high_1,{Name}将{penis_s}抵在{TargetName}的{face_s}上轻轻挤压，前端渗出的液体顺着{TargetName}的脸颊流下。
1026,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}沿着{TargetName}的{face_s}轮廓缓慢描绘，仿佛在标记自己的领地。
1027,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}在{TargetName}的{face_s}上左右摇摆，龟头在{TargetName}脸上划出蛇形痕迹。
1028,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}轻点{TargetName}的{face_s}各处，像在{TargetName}脸上标记一般。
1029,action_part_penis_in_body_1_B,0,high_1,{Name}将{penis_s}贴在{TargetName}的{face_s}上快速抖动，前液四处飞溅在{TargetName}脸上。
1030,action_part_penis_in_body_1_B,0,high_1,{Name}用{penis_s}轻擦{TargetName}的{face_s}，时而加重力道让{TargetName}的脸颊微微变形。
1031,action_part_penis_in_body_1_B,0,high_1,{Name}让{penis_s}在{TargetName}的{face_s}上慢慢滑动，每一次移动都带着前液涂抹{TargetName}的肌肤。
