cid,behavior_id,adv_id,premise,context
口上id,触发口上的行为id,口上限定的剧情npcid,前提id,口上内容
str,str,int,str,str
0,0,0,0,1
口上配置数据,,,,
1000,first_w_sex,0,dr_position_normal&high_1&CVP_A1_T|106_E_1&CVP_A1_G_E_0,{PlayerName}将{Name}成熟丰腴的身体按在身下，她那经历岁月却保养得当的肌肤在博士的注视下微微泛红。\n在正常位的姿势中，{Name}的双腿被高高分开，丰满的大腿呈现出诱人的弧度，而{PlayerName}粗大的肉棒早已深深埋入她湿润的阴道之中。\n作为多年单身的处女，{Name}虽然拥有丰富的理论知识，但面对这个几乎陌生的男人对自己身体的侵犯，眼神中仍流露出迷茫与困惑。\n{PlayerName}的龟头紧紧顶在{Name}紧闭的子宫口上，那道从未被突破过的关卡正在承受着巨大的压力。\n成熟的甬道内壁虽然柔软湿润，但子宫口依然紧致，仿佛在做最后的抵抗。\n{PlayerName}深吸一口气，双手握紧{Name}丰满的腰肢，腰部猛地用力向前顶弄。\n{Name}感到小腹深处传来一阵撕裂般的刺痛，她那紧闭多年的子宫口终于在持续的冲击下被强行顶开。\n她成熟的脸庞因这突如其来的剧烈感觉而扭曲，眼角那浅浅的笑纹此刻因痛苦而更加明显，眼眶中泪光闪烁。\n作为一个与博士几乎陌生的女人，{Name}不明白自己为何会在这样的情境下献出最后的贞洁，内心充满了后悔与自我质疑。\n{PlayerName}的龟头继续深入，一点一点挤入那从未被侵犯过的子宫内部，感受着比阴道更加柔嫩、更加紧致的包裹。\n{Name}丰腴的身体剧烈颤抖，丰满的胸部随着急促的呼吸不断起伏，那对成熟饱满的乳房在博士眼前摇曳生姿。\n尽管理论知识告诉她这会带来什么感觉，但真正体验到龟头完全挤入子宫的那一刻，{Name}仍被那种被贯穿到最深处的充盈感所震撼。\n她的双腿不自觉地缠上{PlayerName}的腰际，脚趾因为难以言喻的复杂感受而紧紧蜷缩。\n随着{PlayerName}的整个龟头完全进入子宫，{Name}开始感受到一种截然不同于阴道的深层快感，那是来自身体最核心处的战栗。\n成熟的{Name}很快便适应了这种被完全占有的感觉，她那丰满的肉体开始不自觉地迎合着{PlayerName}的节奏，尽管眼神中依然残留着对这段陌生关系的困惑与迷茫。
1001,first_w_sex,0,dr_position_normal&high_1&CVP_A1_T|106_E_1&CVP_A1_G_E_0,{Name}仰卧着，成熟丰韵的躯体完全暴露在{PlayerName}的身下，她那饱满的曲线在私密空间中显得格外诱人。\n博士跪在这位熟女的两腿之间，粗壮的阴茎已经深深插入她湿热的蜜穴，龟头正死死抵着那道从未被突破的宫颈口。\n{Name}的双手攥紧了身下的床单，指节因用力而泛白，她那眼角细微的皱纹因紧张而更加明显。\n作为单身多年的处女，她从未想过会与一个几乎陌生的人发生如此亲密的行为，脸上写满了茫然与不知所措。\n{PlayerName}感受着{Name}子宫口的紧致阻力，然后缓缓施力，将龟头一点点往那紧闭的入口处挤压。\n{Name}的小腹因这前所未有的压迫感而不断紧绷，她成熟的身体虽然柔软湿润，但子宫口依然倔强地紧闭着。\n博士加大力道，腰部用力前挺，终于顶开了那道守护了几十年的关卡，{Name}的子宫口被强行撑开。\n一股强烈的异物感从身体最深处传来，{Name}的嘴巴因这突如其来的侵入而张开，发出无声的呜咽。\n她那成熟丰腴的躯体因剧烈的刺激而不住痉挛，丰满的胸脯随着急促的喘息而剧烈起伏。\n{PlayerName}的龟头继续向子宫内部推进，一寸寸占领着这片从未被开发过的领地，感受着比阴道更紧更嫩的包裹。\n{Name}的大脑一片空白，理论上的知识在真实的体验面前显得如此苍白，她完全被这种被贯穿到子宫的感觉所征服。\n她的双腿因难以承受的刺激而微微抽搐，丰满的臀部不自觉地扭动，试图适应这种极端的充盈感。\n当{PlayerName}的整个龟头完全没入子宫，{Name}开始体会到一种源自身体最深处的快感，那是从未有过的深层战栗。\n尽管内心对这段陌生关系充满困惑，不明白自己为何会与博士走到这一步，但成熟的身体已经开始主动追求那更加强烈的快感，她那丰韵的躯体渐渐放松，开始迎合着{PlayerName}的动作。

1002,first_w_sex,0,dr_position_back&high_1&CVP_A1_T|106_E_1&CVP_A1_G_E_0,{Name}丰满的身躯以跪趴的姿态俯伏着，圆润饱满的臀瓣高高翘起，露出那道被博士粗大阴茎深深贯穿的成熟肉穴。\n{PlayerName}双手紧握住她丰腴的腰肢，感受着成熟女体特有的柔软与弹性，硬挺的肉棒已经抵在了她紧闭的子宫口上。\n作为多年未曾有过男人的单身处女，{Name}的子宫口依然紧致如少女，却又因丰富的理论知识而对即将发生的侵犯有着清醒的认知。\n博士开始缓缓用力，粗壮的龟头顶着那道紧闭的宫颈口不断施压，{Name}能清晰感受到自己最深处的屏障正在被一点点撑开。\n她的十指深深扣入身下的表面，指节因用力而泛白，成熟的面容上闪过一丝痛苦与困惑，不明白自己为何会与这个还算陌生的男人走到如此亲密的地步。\n{PlayerName}猛地挺腰，龟头终于挤开了那圈紧致的肌肉环，强行侵入了{Name}从未被染指的子宫。\n一股强烈的异物感从身体最深处传来，{Name}的腰肢剧烈颤抖，丰满的乳房随着身体的震颤而晃动，嘴里发出难以抑制的呜咽。\n她回过头，眼眸中满是茫然与自我质疑，不知道自己作为一个成熟女性，为何会在与博士还不够熟悉的情况下就让他侵犯到如此隐秘的禁地。\n博士的龟头继续向内推进，撑开层层软肉，直到整个硕大的顶端都被温热的子宫内壁完全包裹。\n{Name}的小腹微微隆起，勾勒出阴茎深入子宫的轮廓，她能清楚地感受到那根粗壮的肉棒正占据着自己身体最私密的角落。\n成熟的身躯很快开始适应这种被彻底贯穿的充盈感，尽管内心仍有困惑，但理论经验丰富的她已经隐约察觉到一股不同于阴道快感的深层愉悦正在子宫深处慢慢升起，让她既羞耻又无法抗拒。
1003,first_w_sex,0,dr_position_back&high_1&CVP_A1_T|106_E_1&CVP_A1_G_E_0,{PlayerName}从身后将{Name}成熟丰腴的肉体牢牢固定在跪趴的姿势中，她浑圆硕大的臀部高高抬起，迎合着博士深埋在体内的粗硬阴茎。\n作为保持单身多年的成熟女性，{Name}虽拥有丰富的理论知识，却从未真正体验过被男人进入子宫的感觉，此刻博士的龟头正死死抵着她紧闭的宫颈口。\n她能感受到那个坚硬的顶端正在不断试探她最深处的入口，每一次顶弄都让她成熟的身躯微微颤栗。\n{PlayerName}双手顺着她丰满的腰际向下滑动，握住她柔软有肉感的胯部，开始坚定地向前挺进。\n{Name}的子宫口在持续的压迫下渐渐松动，她咬紧下唇，眉头紧蹙，既期待又恐惧地等待着那一刻的到来。\n随着博士猛然发力，粗壮的龟头终于突破了那道紧致的关口，强行挤入了她从未被染指的子宫深处。\n一阵撕裂般的胀痛从小腹最深处传遍全身，{Name}的背脊猛地弓起，丰满的臀肉因肌肉紧绷而微微颤动，喉咙里溢出一声沙哑的呻吟。\n她的内心涌起复杂的情绪，困惑于自己为何会让这个关系尚浅的博士侵犯到如此禁忌的地方，成熟女人的矜持与理性在这一刻支离破碎。\n{PlayerName}没有给她太多思考的时间，继续将阴茎向子宫深处推送，感受着成熟肉壁层层包裹吮吸的快感。\n{Name}的小腹被顶出一个浅浅的凸起，她低下头，能看到自己腹部那个令人羞耻的轮廓，证明着博士的阴茎已经完全占据了她的子宫。\n尽管内心仍在茫然与自责中挣扎，但她成熟敏感的身体已经开始感受到子宫被填满后那股异样的快感，一种从未体验过的深层愉悦让她的大腿止不住地轻颤，理论中的知识此刻全都化作了切身的淫靡体验。

1004,first_w_sex,0,dr_position_back_lie&CVP_A1_T|106_E_1&CVP_A1_G_E_0&high_1,{PlayerName}从身后环抱着{Name}侧卧的成熟躯体，一只手臂垫在她颈下，粗壮的阴茎早已深深埋入她丰腴的阴道内部。\n{Name}略微蜷缩着身体，丰满的臀部紧贴{PlayerName}的胯部，感受着那根肉棒在体内的存在，虽然与这个几乎陌生的博士发生这样的关系让她内心充满困惑与不安。\n{PlayerName}缓慢而有力地顶弄着，龟头一次次撞击着{Name}紧闭的子宫口，那个从未被触及的禁区正承受着前所未有的冲击。\n成熟女性的身体虽然丰腴饱满，但子宫口依然紧致，{PlayerName}能感受到每次顶弄时那道紧闭的入口带来的阻力。\n{Name}的呼吸越来越急促，眼角已经浮现出岁月留下的浅浅笑纹此刻因快感与疼痛交织而微微皱起。\n{PlayerName}加大了力度，龟头用力抵住那个紧闭的子宫口，持续施加着压力，誓要突破这最后的屏障。\n随着一记更加坚决的挺入，{Name}的子宫口终于被硕大的龟头顶开，那道紧致的入口被强行撑开。\n{Name}丰满的身躯猛地一颤，一声压抑的闷哼从唇间逸出，她不明白为何要让一个几乎陌生的男人侵入自己最深处的禁地。\n{PlayerName}没有停下动作，继续推进着，龟头一点点挤入那个从未被开发的子宫内部，感受着比阴道更加紧致温热的包裹。\n{Name}成熟的身体本能地想要逃离这种被贯穿的感觉，但{PlayerName}环抱着她腰肢的手臂将她牢牢固定。\n当整个龟头完全挤入子宫内部时，{Name}能清晰感受到那种被彻底占有的充盈感，成熟女性丰腴的小腹微微隆起。\n虽然内心依然困惑于与陌生人的这种深度结合，但{Name}的身体已经开始适应这种前所未有的刺激，来自子宫深处的快感让她丰满的躯体不由自主地轻颤。
1005,first_w_sex,0,dr_position_back_lie&CVP_A1_T|106_E_1&CVP_A1_G_E_0&high_1,{Name}成熟丰腴的身躯侧卧着，背对{PlayerName}微微蜷缩，饱满的臀瓣紧贴着他的胯部，博士的阴茎已经深入她湿润的阴道。\n{PlayerName}从背后将她揽入怀中，一只手臂穿过她颈下作为支撑，另一只手抚摸着她因岁月而愈发丰满的腰身。\n虽然与这个几乎陌生的男人发生如此亲密的行为让{Name}感到茫然与困惑，但她成熟的肉体却诚实地回应着每一次抽插。\n{PlayerName}的龟头在阴道深处来回顶弄，一次次冲击着{Name}紧闭的子宫口，那道从未被开启的门户承受着猛烈的撞击。\n{Name}的身体随着每一次撞击而微微颤动，丰满的乳房在侧卧的姿势下相互挤压，形成诱人的沟壑。\n{PlayerName}感受到子宫口的阻力，于是更加用力地顶弄，龟头反复挤压着那道紧致的入口，誓要攻破这最后的堡垒。\n终于，在一记格外用力的挺入下，{Name}的子宫口被硕大的龟头强行顶开，那道紧闭多年的入口被撑开一道缝隙。\n{Name}成熟的嗓音中溢出一声难以抑制的呻吟，眼角的细纹因突如其来的刺激而加深，丰腴的身躯剧烈地颤抖起来。\n{PlayerName}乘胜追击，继续将龟头向子宫深处推进，一点点侵占着这片从未被任何男人触及的禁区。\n{Name}不明白自己为何要与一个陌生人分享这最私密的部位，但身体却本能地接纳着这种深入骨髓的侵犯。\n当{PlayerName}的整个龟头完全挤入子宫内部时，{Name}能感受到一种从未体验过的被填满的充实感，成熟女性的子宫紧紧包裹着入侵的龟头。\n来自子宫深处的快感与被陌生人占有的羞耻交织在一起，让{Name}丰满成熟的身体不住地痉挛，她开始迷失在这前所未有的深层刺激之中。

