cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,懵懂无知的{TargetName}小小的身子蓦地一颤，{clitoris}猛地充血挺立，从稚嫩的包皮下微微探出，根部一下一下地轻轻抽动。\n一股尖锐如细小电流的酥麻从那一点炸开，直窜进幼嫩的小腹，逼得她整个人无法抑制地轻颤起来。\n这不过是快感的小峰值，远够不上真正的绝顶，意识仍清醒，她却完全不懂自己的身体为何会这样。\n幼嫩的大腿反射性地夹紧，娇嫩的缝隙里悄悄沁出少量爱液，红扑扑的小脸满是茫然与慌乱。
1001,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,对性事一无所知的{TargetName}稚嫩的身躯忽然轻轻绷紧，那一小粒{clitoris}胀大挺起，从包皮里探出头颤颤地跳动。\n如同微弱电流般的尖锐快感集中在那一点，猛地向幼小的下腹放射开来，酥麻得她细细发抖。\n这只是浅浅的小高潮，还没到真正绝顶的地步，她的神志依旧清明，却对这突如其来的反应满心困惑。\n细嫩的腰肢不自觉地轻扭，稚气未脱的脸上泛起潮红，腿间只悄悄渗出一点点爱液。
1002,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,年幼无知的{TargetName}整个人猝然一僵，{clitoris}充血鼓胀，那一点尖锐的酥麻像细针般骤然炸开。\n锐利而集中的快感如电流般直直窜上幼嫩的小腹，令她稚嫩的身体控制不住地微微战栗。\n这轻浅的峰值远算不上真正的绝顶，她意识清醒，却根本不明白那么小的一点为何能叫全身发麻。\n下腹紧缩着，稚嫩的大腿夹得死紧，圆溜溜的眼睛里满是懵懂的惊慌，缝隙里少量爱液悄然渗出。
1003,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,什么都不懂的{TargetName}娇小的身体骤然一颤，{clitoris}从包皮下挺出，根部无法自控地一抽一抽。\n那股集中于一点的尖锐酥痒如同细小电流窜过，直往幼嫩的腰腹里钻，逼得她轻轻颤栗不止。\n这只是快感的小小峰值，尚不及真正的绝顶，她神志尚清，却被这陌生的酥麻弄得手足无措。\n幼嫩的脚趾蜷起，大腿反射性地并拢，稚嫩的脸颊染上红晕，只有一缕爱液悄悄滑落。
1004,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,未谙性事的{TargetName}小小的躯体倏地绷紧，{clitoris}胀红挺立，那一点尖锐的快感骤然迸开。\n如电流般锐利的酥麻从{clitoris}向幼嫩的下腹放射，令她整个人不由自主地细细发颤。\n这不过是轻度的高潮小峰值，远未到真正绝顶，意识依旧清醒，她却完全弄不懂身体的反应。\n稚嫩的腰肢微微弓起，娇嫩的大腿夹紧颤抖，红扑扑的小脸上写满茫然，缝隙渗出少许爱液。

1005,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0&high_1,未成年却早已懂得性知识的{TargetName}好奇地屏着呼吸，忽然娇小的身子轻轻一颤，{clitoris}猛地充血挺立，从稚嫩的包皮下探出头来，根部不住地轻轻抽动。\n那尖锐如细小电流的酥麻从{clitoris}这一点骤然炸开，直窜下腹与腰际，稚气的脸蛋霎时红透，好奇的眼里满是又惊又喜的迷乱。\n这只是快感的小峰值，远够不上真正绝顶，她意识仍清醒，却压不住下腹紧缩、大腿反射夹紧，一缕爱液悄悄自娇嫩的缝隙渗出。
1006,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0&high_1,好奇心旺盛的{TargetName}明明还未成年，却对眼下这股感觉了如指掌，娇嫩的身体倏地绷紧，{clitoris}高高翘起，从包皮里羞怯地探出，根部一颤一颤地悸动着。\n一阵微弱却锐利的电流感自{clitoris}这一小点直直窜起，酥麻漫过稚嫩的小腹，她惊讶地睁大了眼。\n虽只是浅浅的快感峰值，意识依旧清明，可下腹却无法自控地收紧，细嫩的大腿悄悄夹拢，少量爱液沿着娇缝缓缓沁出。
1007,action_part_c_orgasm_small_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0&high_1,稚嫩懵懂却又懂得性事的{TargetName}忍不住好奇地颤抖起来，{clitoris}肿胀着从包皮下钻出，挺立得发亮，根部一下下地轻轻跳动。\n集中在那一小点上的尖锐酥痒如微弱电流般四散开来，直窜进小腹深处，令她涨红了小脸，眼神迷乱又带着几分探究的雀跃。\n这轻度的绝顶不过是快感的小峰值，她神志仍清醒，身体却诚实地轻颤着，下腹紧缩，大腿夹紧，娇嫩缝隙里渗出细细一缕爱液。
