cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_m_orgasm_normal_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,湿热的快感毫无预兆地从舌根一路灌进{throat}深处，未成年的{TargetName}整具青涩的身子猛地绷紧，这是一次完整而正常强度的绝顶高潮。\n她根本不懂自己的身体为什么会这样，只知道那股酥麻夹着窒息感沿着{mouth}成条状铺开，纤细的脖颈忍不住向后高高仰起。\n{mouth}里泌出大量唾液，顺着娇嫩的嘴角一道道溢出流下，{throat}深处一下一下地强烈收缩痉挛，喉头反复吞咽着，稚气的舌头无力地伸出垂落。\n通红的脸颊上滚落着生理性的泪水，青涩的身体绷得笔直又不住颤抖，呼吸彻底失了序，懵懂的她被这从未体会过的高潮彻底淹没，却完全不明白刚刚发生了什么。
1001,action_part_m_orgasm_normal_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,一整条从舌尖延伸到咽喉的黏膜同时泛起酥麻，未成年而懵懂的{TargetName}迎来了一次完整正常强度的绝顶，湿热的快感贯穿全身。\n青涩的她被撑开的钝胀感与压不住的吞咽反射搅在一起，呼吸明显失序，稚嫩的脖颈高高仰起，身体绷得紧紧的。\n{mouth}分泌出的唾液比先前多了许多，从娇嫩的唇角溢出流下，{throat}深处有节奏地剧烈痉挛，舌头无力地软软伸出，脸蛋涨得通红，眼角挤出生理性泪水。\n她根本不知道这样被玩弄到绝顶意味着什么，只是任由那股酥麻的窒息快感把自己整个人冲得晕乎乎的，稚嫩的身体诚实地颤栗着。
1002,action_part_m_orgasm_normal_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,快感像一股滚烫的洪流从{mouth}一路烧到{throat}最深处，性无知的{TargetName}整个人被这次完整的绝顶掀翻，四肢都绷紧了。\n她连吃东西说话的地方被玩到高潮是怎么回事都不懂，只觉得那种酥麻夹杂着喘不上气的窒息感一波波沿喉管铺开，腰背不由自主地弓起。\n{mouth}里唾液止不住地涌出，顺着下巴滴落，{throat}深处强烈地收缩吞咽，稚气的舌头垂在唇边发着抖，通红的脸上泪水横流。\n未成年的她意识开始模糊却还没被彻底冲垮，青涩的身体在这标准强度的绝顶里剧烈战栗着，懵懂地承受着自己完全无法理解的剧烈反应。
1003,action_part_m_orgasm_normal_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,这一次的绝顶来得又深又满，湿热的快感从{mouth}直直灌进{throat}深处，年幼无知的{TargetName}被完整正常强度的高潮席卷全身。\n青涩懵懂的她压根不知道这是绝顶，只知道被撑开的钝胀感与酥麻的窒息交织着沿咽喉铺开，脖子仰得老高，身体一阵阵绷紧。\n{mouth}分泌出成量的唾液，从娇嫩嘴角连成一道道细流淌下，{throat}深处规律而强烈地痉挛收缩，喉头反复滚动，舌头无力地伸出，脸颊烧得通红。\n生理性的泪水从眼角涌出，未成年的她呼吸急促失序，任由这场她理解不了的高潮把青涩的身子彻底冲得酥软颤抖。
1004,action_part_m_orgasm_normal_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,一股贯穿全身的湿热快感沿着{mouth}到{throat}的整条通道猛地炸开，未成年的{TargetName}迎来了完整而典型的绝顶，酥麻与窒息交织。\n她天真得连自己的身体为什么会这样都想不明白，只觉得那种成条铺开的黏膜快感夹着喘不上气的感觉让脖颈高高扬起，全身紧绷。\n{mouth}里唾液分泌得格外汹涌，一道道从唇边溢出流下，{throat}深处一下一下强烈地收紧痉挛，喉结反复吞咽，稚嫩的舌头软塌塌地垂着。\n通红的脸上泪水滚落，意识开始变得恍惚，青涩的她在这次正常强度的高潮浪潮里颤抖不止，懵懵懂懂地被快感彻底淹没，却又还没到那种极致的失控。

1005,action_part_m_orgasm_normal_A,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_0,稚嫩的{TargetName}早已从书本里知晓了口喉承欢的种种知识，此刻却是头一回被这条从舌根直通{throat}深处的黏膜通道彻底玩到了绝顶。\n一股湿热的快感顺着{mouth}一路灌进喉咙最深处，随即贯穿全身，这是一次完整而正常强度的绝顶，绝顶该有的一切典型反应都涌了出来。\n窒息感、被撑开的钝胀与压不住的吞咽反射交织在一起，让她小小的脖颈忍不住向后仰起，青涩的身子绷得紧紧的，呼吸乱成一团。\n{mouth}里分泌出大量唾液，顺着娇嫩的嘴角一道道溢出流下，好奇又贪恋这滋味的她眼里噙着生理性泪水，稚嫩的脸颊烧得通红。
