cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_eat_food_C2,0,food_type_0&food_quality_low&food_recipe_difficulty_low,勉强咽下最后一口简单对付的{FoodName}，{TargetName}紧紧皱着眉，唇齿间还残留着那股寡淡而粗糙的生涩余味，令她实在提不起半分餍足。\n她嫌弃地抿了抿嘴，舌尖不适地在口腔里抹了几下，想把那点潦草的余味赶紧驱散，眉头却越皱越紧，脸上写满了难以掩饰的失望。\n那口平平无奇的{FoodName}空落落地堵在胃里，非但没有半分饱足的暖意，反倒隐隐泛起一阵寡淡的不适，令她轻轻抚了抚小腹，神情微微发蔫。\n她回想着这份{FoodName}入口时那股潦草凑合的味道，忍不住暗暗后悔，只觉得这一口吃得实在扫兴，白白辜负了方才的那点期待。\n她抿紧了唇，实在不愿再回味半分，只想尽快忘掉这份简陋的{FoodName}留在口中的余味，心底满是嫌弃与懊恼，暗暗嘟囔着再也不碰这样敷衍的东西。
1001,action_eat_food_C2,0,food_type_0&food_quality_medium&food_recipe_difficulty_medium,咽下最后一口用心烹制的{FoodName}，{TargetName}平和地舒了一口气，唇齿间还残留着那股家常而扎实的余香。\n她伸出舌尖轻轻舔过唇瓣，将嘴角残留的滋味细细卷回口中，又轻轻抿了抿嘴，回味着方才那份温热而规矩的鲜香，眉眼舒展开来，露出一副安然满足的神情。\n那股平实的饱足暖意稳稳地落在小腹，令她整个人都松弛了下来，肩膀微微一沉，轻轻吁了口气，心底涌起一阵踏实而妥帖的满足。\n她回想着这份{FoodName}入口时那股中规中矩的香味，忍不住又咂了咂嘴，觉得这一餐吃得虽不惊艳却也舒心，暖融融的餍足感从胃里蔓延到心头。\n意犹未尽地舔了舔唇角，她眼底噙着一丝平和的满意，暗暗觉得这样一份{FoodName}便足以熨帖，那股安稳的余韵在唇齿与心间缓缓流淌，令她心满意足。
1002,action_eat_food_C2,0,food_type_0&food_quality_high&food_recipe_difficulty_high,咽下最后一口精心烹制的{FoodName}，{TargetName}陶醉地长长呼出一口气，唇齿之间还馥郁地萦绕着那股勾魂摄魄的鲜香。\n她意犹未尽地伸出舌尖，细细舔过唇瓣的每一寸，将残留的美味一丝不漏地卷回口中反复回味，又忘情地咂了咂嘴，眼睛眯成了满足的细缝，脸上写满了痴迷与餍足。\n那股醇厚的暖香还沉沉地熨在小腹深处，令她整个人都酥软地松弛下来，肩膀轻轻一沉，餍足地叹息出声，心底被这份用心的{FoodName}填得满满当当、无一处不妥帖。\n她细细回想着方才每一口{FoodName}绽放在齿间那复杂工夫熬出的浓香，忍不住又忘情地抿了抿唇，只觉得这般精致的手艺实在难得，餍足感从舌尖一路蔓延到心尖。\n意犹未尽地舔着唇角，她眼底盛满了藏不住的贪恋与渴望，暗暗痴痴地想着还想再来一份这样的{FoodName}，那股勾人的余韵在唇齿与心间久久萦绕、挥之不去，令她沉醉得迟迟回不过神。
1003,action_eat_food_C2,0,food_type_0&food_quality_highest&food_recipe_difficulty_highest,咽下最后一口登峰造极的{FoodName}，{TargetName}痴醉地长长吐出一口气，唇齿之间还极致馥郁地萦绕着那股勾魂摄魄、无穷无尽的绝世鲜香。\n她忘情地伸出舌尖，一寸一寸地舔遍唇瓣的每一处，将残留的极致美味涓滴不剩地卷回口中反复回味翻搅，又沉醉地咂了又咂，眼睛眯成餍足的月牙，脸上写满了无法自拔的痴迷与沉沦。\n那股极致醇厚的暖香沉沉地烙在小腹最深处，令她整个人都酥软瘫软地松弛下来，肩膀无力地一沉，情不自禁地餍足叹息，心底被这份绝品的{FoodName}填得满满当当、灵魂都为之震颤。\n她一遍遍回想着方才每一口{FoodName}在齿间炸开的那耗尽心血熬出的极致浓香，忍不住又忘情地反复抿唇回味，只觉得此生从未尝过这般惊心动魄、登峰造极的美味，餍足与震撼从舌尖一路席卷到灵魂深处。\n意犹未尽地舔着唇角，她眼底盛满了无法掩饰的痴恋与渴求，暗暗痴痴地想着无论如何还要再来一份这样的{FoodName}，那股勾魂的极致余韵在唇齿与心间久久萦绕、缠绵不去，令她彻底沉醉得迟迟回不过神。
1004,action_eat_food_C2,0,food_type_3&food_quality_low&food_recipe_difficulty_low,勉强咽下最后一口随手调出的{FoodName}，{TargetName}紧紧皱着眉，唇齿间还残留着那股浑浊而冲鼻的粗劣酒气，令她实在提不起半分餍足。\n她嫌弃地抿了抿嘴，舌尖不适地在口腔里抹了几下，想把那股刺鼻的辛辣余味赶紧驱散，眉头却越皱越紧，脸上写满了难以掩饰的嫌恶。\n那口粗糙的{FoodName}辣得喉咙隐隐发涩，非但没带来半分惬意的醺意，反倒令她轻轻咳了一声，抚着胸口眉头深锁。\n她回想着这份{FoodName}入口时那股生硬刺鼻的味道，忍不住暗暗后悔，只觉得这一口喝得实在遭罪，白白辜负了方才的那点期待。\n她抿紧了唇，实在不愿再回味半分，只想尽快压下这份粗劣的{FoodName}留在喉间的冲鼻余味，心底满是嫌弃与懊恼，暗暗嘟囔着再也不碰这样劣质的东西。
