cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_eat_food_B2,0,food_type_0&food_quality_low&food_recipe_difficulty_low,{TargetName}迟疑地将一小口简单对付的{FoodName}送入唇间，双唇刚一合拢，眉头便忍不住微微皱了起来。\n寡淡而粗糙的味道在齿间散开，那股潦草凑合的生涩滋味令她的咀嚼变得迟缓而勉强，圆润的脸颊僵硬地动了几下，舌尖抗拒地缩了缩，实在尝不出半分该有的鲜香。\n她皱着眉勉强磨合着牙齿，努力想把这口寡淡的{FoodName}嚼碎咽下去，心里却止不住地泛起一阵嫌弃，暗暗后悔不该动这一口潦草的东西。\n她艰难地仰起下颌，喉头颇为勉强地一滚，才把那口味道平平的{FoodName}硬生生咽了下去，脸上分明写着难以下咽的苦相。\n她抿紧了唇，舌尖不适地在口腔里抹了抹，实在提不起再吃一口的兴致，只觉得这份简陋的{FoodName}辜负了自己方才的一点期待。
1001,action_eat_food_B2,0,food_type_0&food_quality_medium&food_recipe_difficulty_medium,{TargetName}将一口用了些心思烹制的{FoodName}送入唇间，樱红的双唇轻轻合拢，圆润的脸颊微微鼓起，开始一下一下地细细咀嚼起来。\n她的牙齿有节奏地磨合着，家常而扎实的滋味在齿间缓缓化开，温热的咸香一层层地铺满口腔，虽算不上惊艳，却也规规矩矩地熨帖着味蕾，令她眉梢微微舒展。\n那股平实的鲜香顺着舌面漫开，她安心地眯了眯眼睛，唇齿间流转的滋味令她心头泛起一阵踏实的满足，暗暗觉得这份{FoodName}还算可口。\n她微微仰起下颌，喉头轻轻一动，将口中细嚼过的{FoodName}缓缓吞咽下去，那股暖意顺着喉咙一路滑进小腹，令她满足地舒了一口气。\n舌尖意犹未尽地在唇齿间轻轻打转，她又送上一口，鼓着腮帮子小口小口地咀嚼着，平和餍足的神情浮上眉眼，心里被这份中规中矩的美味填得妥妥帖帖。
1002,action_eat_food_B2,0,food_type_0&food_quality_high&food_recipe_difficulty_high,{TargetName}郑重地将一口精心烹制的{FoodName}送入唇间，双唇刚一合拢，眼睛便骤然一亮，圆润的脸颊惊喜地微微鼓起。\n那股馥郁醇厚的滋味在齿间轰然绽放，鲜香、甘美与丰腴的味道层层叠叠地铺满整个口腔，浓烈得令她忍不住眯起眼、扬起眉，一下一下贪恋地细细咀嚼着，仿佛要把每一丝复杂工夫熬出的美味都嚼进骨子里。\n她的舌尖沉醉地在唇齿间流转翻搅，将那股勾魂摄魄的鲜香卷得一丝不漏，喉头餍足地滚动着，将口中的{FoodName}缓缓咽下，暖意一路熨进小腹，令她满足得几乎叹息出声。\n她意犹未尽地舔了舔唇瓣，眼底盛满了藏不住的陶醉，心里被这份用心的{FoodName}填得满满当当，只觉得这般精致的手艺实在难得。\n她迫不及待地又送上一口，鼓着腮帮子贪婪地咀嚼着，餍足而痴迷的神情浮满眉眼，恨不得将整份{FoodName}都尽数纳入唇齿之间。
1003,action_eat_food_B2,0,food_type_0&food_quality_highest&food_recipe_difficulty_highest,{TargetName}屏息将一口登峰造极的{FoodName}送入唇间，双唇刚一合拢，整个人便微微一震，圆润的脸颊难以自持地鼓起，眼中骤然漾开痴迷的光。\n那股极致馥郁的滋味在齿间轰然炸开，鲜香、甘美、丰腴与醇厚层层叠叠、无穷无尽地铺满整个口腔，浓烈得令她眉梢颤抖、眼波迷离，一下一下忘情地细嚼慢磨，仿佛要将这耗尽心血熬出的绝世美味一丝不漏地烙进灵魂里。\n她的舌尖沉醉地在唇齿间反复翻搅缠绕，将那勾魂摄魄的极致鲜香卷得涓滴不剩，喉头餍足得几乎发颤地滚动着，将口中的{FoodName}恋恋不舍地咽下，滚烫的满足一路熨进小腹，令她情不自禁地轻轻餍足出声。\n她意犹未尽地舔遍唇瓣的每一寸，眼底盛满了无法掩饰的陶醉与痴恋，心里被这份绝品的{FoodName}填得满满当当，只觉得此生从未尝过这般惊心动魄的极致美味。\n她迫不及待地又送上一口，鼓着腮帮子贪婪而忘情地咀嚼着，痴醉沉沦的神情浮满眉眼，恨不得将整份登峰造极的{FoodName}都一寸不剩地纳入唇齿之间。
1004,action_eat_food_B2,0,food_type_3&food_quality_low&food_recipe_difficulty_low,{TargetName}迟疑地抿了一小口随手调出的{FoodName}含在口中，唇瓣刚一合拢，眉头便忍不住紧紧一蹙。\n浑浊而冲鼻的酒液在舌尖漫开，那股生硬粗糙的辛辣毫无醇香可言，直冲得她舌根发涩，脸颊僵硬地抽动了一下，舌尖抗拒地缩了缩，实在品不出半分该有的甘润。\n她皱着眉勉强含着那口寡淡的{FoodName}，喉头颇为勉强地一滚，才把这口冲鼻的酒液硬生生咽了下去，一股粗劣的辣意刮过喉咙，令她轻轻咳了一声。\n她抿紧了唇，舌尖不适地在口腔里抹了抹，想把那股刺鼻的余味赶紧驱散，脸上分明写着难以下咽的苦相。\n她实在提不起再抿一口的兴致，只觉得这份粗劣的{FoodName}辜负了自己方才的那点期待，暗暗后悔不该沾上这一口。
