cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_m_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,{TargetName}那青涩稚嫩的身子猛地绷成满弓，全身肌肉强烈而持续地抽搐绷紧，{mouth}极度剧烈地一阵阵绞紧又张开，怎么也合不拢。\n舌根疯狂痉挛，幼嫩的舌头彻底无力地垂出唇外，持续不断地颤抖着，{throat}深处一下下剧烈地收缩抽动，喉头彻底失去了吞咽的控制，干呕般的反射一阵接一阵地涌上。\n纤细的脖颈反复极度仰起后又彻底瘫软垂下，下颌大张到发抖再也阖不上。\n大量浓稠的唾液从{mouth}里失控地喷溢而出，拉扯出晶亮的黏丝，顺着下巴与颈侧不断淌落甚至四处飞溅，稚气的脸蛋涨得通红，生理性泪水糊满了整张小脸。\n纤细的四肢失控地颤抖痉挛，双手胡乱地抓挠攥紧，青涩的身躯抽搐个不停，呼吸完全乱作一团。
1001,action_part_m_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,{TargetName}青涩的躯体在刹那间猛烈弓起又剧烈战栗，全身的肌肉一齐强烈地抽搐绷紧，{mouth}长时间不受控制地连续绞缩收紧，张合之间再也阖不上。\n舌根一阵阵疯狂痉挛，软塌的舌头彻底无力地伸垂在唇外持续颤抖，{throat}深处剧烈而漫长地绞缩抽动，喉头完全失控，干呕般的抽搐一波接一波地翻涌上来。\n稚气的脖颈极度后仰之后又彻底瘫软垂落，下颌张到极限抖个不停。\n{mouth}里大量唾液如决堤般狂涌喷溅，拉出长长的黏丝，沿着下颌淌到颈侧又四处飞溅，青涩的皮肤涨得通红，泪水与口涎糊满整张脸。\n纤细的手脚失控地乱蹬乱抓，指尖胡乱掐紧，整具幼嫩的身子抽搐不止，喘息彻底失序。
1002,action_part_m_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,{TargetName}尚显稚嫩的身躯剧烈地抽搐弓起，从头到脚的肌肉持续而强烈地绷紧痉挛，{mouth}极度剧烈地一波波绞紧又被撑开，怎么也控制不住地大张着。\n舌根发狂似地抽搐，幼嫩的舌头无力垂出口外不停打颤，{throat}深处持续剧烈地收缩绞动，喉头彻底失去吞咽的能力，干呕般的反射一阵紧似一阵地涌起。\n细嫩的脖颈反复深仰后又骤然彻底松垮，下颌大张到合不拢地颤抖。\n浓稠的唾液从{mouth}中失控地大量喷溢，拉着晶亮黏丝滴淌飞溅，顺着颈侧糊得到处都是，稚嫩脸颊通红，生理泪水横流糊作一片。\n四肢无力地颤抖乱抓，双手死死攥紧又松开，青涩身子止不住地抽动，呼吸完全乱了套。
1003,action_part_m_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,{TargetName}那具青涩的小身子猛然绷直又剧烈痉挛，全身肌肉强烈而持久地抽搐收紧，{mouth}极度剧烈地连续绞缩，一张一合再也闭不上。\n舌根疯狂地抽搐跳动，稚嫩的舌头彻底脱力地垂在唇外抖个不停，{throat}深处一下接一下地剧烈痉挛收缩，喉头完全失控，干呕的反射不断翻涌上涌。\n纤细脖颈极度仰起后又彻底瘫软垂落，下颌张到发颤久久合不上。\n{mouth}里的唾液毫无节制地大量喷涌，拉出黏亮的银丝顺着下巴与脖颈淌落飞溅，青嫩的肌肤憋得通红，泪水糊满了那张稚气未脱的脸。\n幼细的四肢失控地乱蹬痉挛，双手胡乱抓挠掐紧，整副身躯抽搐颤动不停，气息彻底紊乱。
1004,action_part_m_orgasm_super_B,0,CVP_A2_T|6_E_0&CVP_A2_T|7_E_1&CVP_A2_T|222_E_1,{TargetName}青嫩的身躯绷紧之后又剧烈地连续痉挛，全身的肌肉强烈而持续地抽搐绷起，{mouth}长时间失控地一阵阵绞紧又撑开，怎么都合不拢地大张着。\n舌根不停地疯狂痉挛，无力的舌头软软垂出唇边持续颤动，{throat}深处剧烈而漫长地收缩抽搐，喉头彻底失去了吞咽的控制，干呕般的抽动一阵接一阵地涌上。\n稚嫩的颈项反复极度后仰又彻底垮软，下颌大张到抖颤再也阖不上。\n大量浓白的唾液从{mouth}狂涌喷溢，拉着长丝糊满下颌淌到颈侧四处飞溅，青涩的脸憋得通红，生理泪水横流成片。\n纤细手脚失控地颤抖乱抓，指节掐得发白又松脱，幼嫩身子抽搐不止，喘息全然失序。

