cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}上下撸动着{Name}的{penis}，带来一阵阵酥麻的快感。
1001,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}快速摩擦着{Name}硬挺的{penis}，每一次动作都让{Name}忍不住呻吟。
1002,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}紧紧包裹住{penis}，以不断变化的力度和速度上下套弄着。
1003,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中不断跳动，被熟练地刺激着敏感的部位。
1004,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}环绕着{penis}的柱身，以缓慢而有力的节奏来回摩擦。
1005,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}轻轻揉搓着{Name}的{penis}，时不时轻抚过顶端敏感的区域。
1006,action_part_penis_in_body_5_A,0,high_1,{TargetName}加快了{hands}的动作，让{Name}的{penis}在其中颤抖不已。
1007,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}被{TargetName}的{hands}紧握着，随着上下动作不断胀大。
1008,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}富有技巧地刺激着{Name}的{penis}，让前液不断渗出。
1009,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}灵活地玩弄着{penis}，不时地变换着角度和力度。
1010,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中被温柔而有力地挤压着，快感层层叠加。
1011,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}的每一个动作都让{Name}的{penis}更加坚硬，前端不断冒出透明液体。
1012,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}反复摩擦着{penis}的每一寸，熟练地刺激着最敏感的区域。
1013,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中享受着细腻的爱抚，时不时抽动着回应。
1014,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}在{penis}上下滑动的速度不断加快，带出湿润的水声。
1015,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}被{TargetName}的{hands}紧握着上下套弄，每一次都从根部直到顶端。
1016,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}交替着不同的力度和速度，让{Name}的{penis}备受刺激。
1017,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中不断被摩擦，快感如电流般传遍全身。
1018,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}套弄着{penis}，手指不时滑过顶端最敏感的区域。
1019,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}富有节奏地摩擦着{Name}的{penis}，带来一波又一波的快感。
1020,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中被有力地撸动着，每一下都让{Name}呼吸加重。
1021,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}快速地上下摩擦着{penis}，让{Name}的快感不断积累。
1022,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}被{TargetName}的{hands}紧紧包裹，以不同的方式被挑逗着。
1023,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}熟练地刺激着{penis}上的每一条血管，引发强烈的快感。
1024,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中感受着有力的套弄，前端开始渗出液体。
1025,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}不断变换着角度摩擦{Name}的{penis}，让快感更加多样化。
1026,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}被{TargetName}的{hands}爱抚着，每一次触碰都让它更加坚硬。
1027,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}上下撸动着{penis}，时快时慢地控制着{Name}的快感。
1028,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中享受着专业的服务，快感不断堆积。
1029,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}紧握着{Name}的{penis}，每一次撸动都带来更强烈的快感。
1030,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}被{TargetName}的{hands}灵活地揉搓着，青筋在刺激下更加突出。
1031,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}富有节奏地撸动着{penis}，让{Name}的呼吸越来越急促。
1032,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中被上下套弄，每一下都带来极致快感。
1033,action_part_penis_in_body_5_A,0,high_1,{TargetName}的{hands}以娴熟的技巧摩擦着{penis}，让{Name}控制不住地颤抖。
1034,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}在{TargetName}的{hands}中感受着强烈的摩擦，前液不断溢出。
1035,action_part_penis_in_body_5_A,0,high_1,{TargetName}用{hands}不断地揉搓着{penis}，时不时轻轻挤压根部增强刺激。
1036,action_part_penis_in_body_5_A,0,high_1,{Name}的{penis}被{TargetName}的{hands}套弄得越来越硬，顶端变得通红。
