cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定的剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}仰卧在{Name}身下，双腿大张着扭动腰肢，让{vagina_s}紧紧吸附着{penis_s}，每一次摩擦都带出湿润的液体。
1001,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}抬起臀部迎合着，{vagina_s}有节奏地收缩挤压着{penis_s}，腰部不断扭动着制造更多快感。
1002,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双腿紧紧缠绕在{Name}腰间，用力将对方拉向自己，让{penis_s}深深嵌入{vagina_s}内部，贪婪地吞吐着。
1003,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}配合着抽插节奏挺动腰部，{vagina_s}内壁紧紧吸附着{penis_s}，每次动作都发出淫靡的水声。
1004,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双手抓紧床单，拱起腰部让{vagina_s}完全包裹住{penis_s}，内壁剧烈蠕动着榨取快感。
1005,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双腿张开到极限，腰部不断挺动，让{vagina_s}深处反复摩擦{penis_s}顶端，淫水顺着交合处流下。
1006,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}抬高臀部迎合撞击，{vagina_s}随着动作不断吸吮着{penis_s}，发出啧啧的淫靡水声。
1007,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}主动扭动腰肢，让{vagina_s}内壁的每一处褶皱都能感受到{penis_s}的形状，贪婪地吮吸着。
1008,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}绷紧腿部肌肉，用{vagina_s}紧紧咬住{penis_s}，内壁有节奏地蠕动着挤压每一寸敏感部位。
1009,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双手抓住{Name}的肩膀，配合着抽插频率摆动腰部，让{vagina_s}反复吞吐着{penis_s}。
1010,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}腰部不断颤抖，{vagina_s}像有生命一般紧紧吸附{penis_s}，每次抽动都带出大量淫液。
1011,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双腿高高抬起，使{vagina_s}形成更紧密的角度包裹{penis_s}，内壁贪婪地吮吸着每一寸。
1012,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}主动摆动臀部，让{vagina_s}不断变换角度摩擦{penis_s}，内壁剧烈收缩挤压着。
1013,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}弓起身体，让{vagina_s}更深地吞入{penis_s}，湿润的内壁热情地包裹着每一寸敏感区域。
1014,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双腿大开，腰部有节奏地摆动，让{vagina_s}深处的嫩肉反复摩擦{penis_s}的顶端。
1015,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}抬起臀部配合着节奏，{vagina_s}内壁不断蠕动，像无数小嘴吸吮着{penis_s}的每一处。
1016,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双手抓住{Name}的手腕，腰部快速摆动，让{vagina_s}深处的嫩肉疯狂摩擦着{penis_s}。
1017,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}双腿盘在{Name}腰间，用力将对方拉近，让{penis_s}完全埋入{vagina_s}深处，内壁疯狂吮吸。
1018,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}身体不断颤抖，{vagina_s}紧紧咬住{penis_s}不放，内壁疯狂蠕动挤压着每一寸敏感区域。
1019,action_part_penis_in_body_6_B,0,dr_position_normal,{TargetName}臀部高高抬起，大幅度摆动腰肢，让{vagina_s}深处反复碾压{penis_s}顶端，淫水四溢。
1020,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}跪趴着前后摆动臀部，让{vagina_s}沿着{penis_s}来回滑动，每次都故意收紧内壁制造强烈的吸力。
1021,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}撅起臀部不断扭动，让{vagina_s}内壁旋转着摩擦{penis_s}，淫水随着动作飞溅而出。
1022,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}双手撑地，猛烈地向后顶送臀部，让{vagina_s}深处反复撞击{penis_s}的顶端，发出啪啪的声响。
1023,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}扭动腰肢，让{vagina_s}在不同角度摩擦{penis_s}，内壁的褶皱紧紧包裹着每一寸敏感部位。
1024,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}塌下腰抬高臀部，{vagina_s}深处主动吸吮着{penis_s}，内壁剧烈蠕动着榨取快感。
1025,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}前后摆动着身体，让{vagina_s}完全包裹住{penis_s}，每次动作都带出大量的爱液。
1026,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}双膝分开跪地，大幅度摇摆臀部，让{vagina_s}以不同角度挤压摩擦{penis_s}，淫水四溅。
1027,action_part_penis_in_body_6_B,0,dr_position_back,{TargetName}趴低上身抬高臀部，疯狂扭动腰肢，让{vagina_s}内壁的每一处都能紧贴{penis_s}摩擦。
