cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

100,feet,0,high_1,白皙细腻的脚掌泛着柔嫩光泽，脚趾圆润可爱蜷缩起来的{feet_s}。
101,feet,0,high_1,光滑柔软的足弓曲线优美，肌肤温热细滑触感如凝脂般的{feet_s}。
102,feet,0,high_1,精致小巧的脚趾排列整齐，趾尖粉嫩圆润惹人怜爱把玩的{feet_s}。
103,feet,0,high_1,足背肌肤白净透亮光滑，纤细脚踝线条流畅柔美又动人的{feet_s}。
104,feet,0,high_1,柔嫩的脚心细腻又滑腻，被指尖抚过便微微蜷缩颤动起来的{feet_s}。
105,feet,0,high_1,光洁的脚掌散发淡淡体香，触感温软富有弹性令人沉醉其中的{feet_s}。
106,feet,0,high_1,纤巧的双足肤色白里透粉，脚趾灵活地屈伸摆动娇柔可人的{feet_s}。
107,feet,0,high_1,细滑的足尖圆润又可爱，趾缝间透着微微湿润的诱人光泽的{feet_s}。
108,feet,0,high_1,白嫩的脚背泛着水润光泽，肌肤紧致细腻触摸时温热柔软的{feet_s}。
109,feet,0,high_1,玲珑的脚掌柔软又温热，足弓高挺曲线迷人惹人爱不释手的{feet_s}。

1000,feet,0,CVP_A2_T|131_E_1&CVP_A2_T|102_E_1&CVP_A2_A|0_LE_3,娇小玲珑圆润可爱脚趾粉嫩蜷缩，肌肤细腻如婴儿般柔软散发着稚嫩的奶香气息的{feet_s}。
1001,feet,0,CVP_A2_T|131_E_1&CVP_A2_T|102_E_1&CVP_A2_A|0_LE_3,小巧精致足弓纤细白皙，摸上去像嫩豆腐般柔软触感细腻光滑带着幼童体温的{feet_s}。
1002,feet,0,CVP_A2_T|131_E_1&CVP_A2_T|102_E_1&CVP_A2_A|0_LE_3,未发育完全的稚嫩脚丫纤小娇软，肌肤光滑粉嫩如水蜜桃般诱人散发着甜腻气息的{feet_s}。
1003,feet,0,CVP_A2_T|131_E_1&CVP_A2_T|102_E_1&CVP_A2_A|0_LE_3,脚趾幼小粉嫩如同糖果一般可爱，脚背白皙细嫩触感滑腻带着幼女特有体香的{feet_s}。
