cid,type_id,adv_id,premise,context
组件id,组件类型名,组件限定剧情npcid,前提id,组件内容
str,str,int,str,str
0,0,0,0,1
组件配置数据,,,,

1000,vagina,0,high_1,粉嫩紧致湿润温暖，触感细腻敏感的{vagina_s}
1001,vagina,0,high_1,湿滑温热内壁有褶皱，吸附力极强的{vagina_s}
1002,vagina,0,high_1,紧密粉红柔软多汁，入口微微张合的{vagina_s}
1003,vagina,0,high_1,湿润光滑充满弹性，散发甜美气息的{vagina_s}
1004,vagina,0,high_1,柔嫩紧致内壁温热，吸吮力极强的{vagina_s}
1005,vagina,0,high_1,细腻湿润嫩滑粉红，微微颤抖敏感的{vagina_s}
1006,vagina,0,high_1,紧密湿热内壁褶皱，触感极致柔软的{vagina_s}
1007,vagina,0,high_1,湿润粉嫩敏感颤抖，散发诱人气息的{vagina_s}
1008,vagina,0,high_1,紧致高温内壁蠕动，湿滑多汁诱人的{vagina_s}
1009,vagina,0,high_1,湿漉漉粉嫩紧密，内壁不断吸吮的{vagina_s}
1010,vagina,0,high_1,湿润温热触感细腻，入口微微翕张的{vagina_s}
1011,vagina,0,high_1,粉色嫩肉紧紧包裹，充满汁水滑腻的{vagina_s}
1012,vagina,0,high_1,温暖湿润富有弹性，内壁不断蠕动的{vagina_s}
1013,vagina,0,high_1,极致紧密湿滑温热，散发诱人香气的{vagina_s}
1014,vagina,0,high_1,光滑粉嫩内壁褶皱，湿热柔软诱人的{vagina_s}
1015,vagina,0,high_1,紧致湿热弹性绝佳，包裹感极强烈的{vagina_s}
1016,vagina,0,high_1,湿润细腻触感极佳，内壁不断收缩的{vagina_s}
1017,vagina,0,high_1,柔软多汁紧密贴合，入口微微张合的{vagina_s}
1018,vagina,0,high_1,粉嫩湿滑温度适宜，敏感颤抖诱人的{vagina_s}
1019,vagina,0,high_1,内壁褶皱湿润柔软，紧紧吸附不放的{vagina_s}
1020,vagina,0,high_1,湿漉漉触感细腻，内里温热紧致的{vagina_s}
1021,vagina,0,high_1,粉嫩紧缩水光潋滟，触碰即湿润的{vagina_s}
1022,vagina,0,high_1,柔软湿热极具弹性，内壁不断吸吮的{vagina_s}
1023,vagina,0,high_1,粉红娇嫩湿润光滑，触感极度舒适的{vagina_s}
1024,vagina,0,high_1,湿热紧密触感细腻，散发甜美气息的{vagina_s}
